rank,start_x,end_x,start_y,end_y,local_nx,local_ny,iterations,exec_time,comm_time,overhead,final_error,iteration,neighbor,direction,n_points
1,,,,,,,,,2.9650000215042382e-06,,,15.0,3.0,right,24.0
1,,,,,,,,,3.4390000109851826e-06,,,16.0,0.0,down,24.0
1,,,,,,,,,6.207000296853948e-06,,,16.0,3.0,right,24.0
1,,,,,,,,,3.864000063913409e-06,,,17.0,0.0,down,24.0
1,,,,,,,,,3.1460003810934722e-06,,,17.0,3.0,right,24.0
1,,,,,,,,,3.183999979228247e-06,,,18.0,0.0,down,24.0
1,,,,,,,,,4.976000127498992e-06,,,18.0,3.0,right,24.0
1,,,,,,,,,3.792999905272154e-06,,,19.0,0.0,down,24.0
1,,,,,,,,,3.195999852323439e-06,,,19.0,3.0,right,24.0
1,,,,,,,,,6.534000021929387e-06,,,20.0,0.0,down,24.0
1,,,,,,,,,1.7880001905723475e-06,,,20.0,3.0,right,24.0
1,,,,,,,,,3.4059999052260537e-06,,,21.0,0.0,down,24.0
1,,,,,,,,,3.406999894650653e-06,,,21.0,3.0,right,24.0
1,,,,,,,,,3.3329997677356005e-06,,,22.0,0.0,down,24.0
1,,,,,,,,,2.779999704216607e-06,,,22.0,3.0,right,24.0
1,,,,,,,,,6.661000043095555e-06,,,23.0,0.0,down,24.0
1,,,,,,,,,9.420000424142927e-06,,,23.0,3.0,right,24.0
1,,,,,,,,,4.017999799543759e-06,,,24.0,0.0,down,24.0
1,,,,,,,,,6.54399991617538e-06,,,24.0,3.0,right,24.0
1,,,,,,,,,3.3719998100423254e-06,,,25.0,0.0,down,24.0
1,,,,,,,,,3.629999810073059e-06,,,25.0,3.0,right,24.0
1,,,,,,,,,3.3720002647896763e-06,,,26.0,0.0,down,24.0
1,,,,,,,,,3.287000254204031e-06,,,26.0,3.0,right,24.0
1,,,,,,,,,3.4589997994771693e-06,,,27.0,0.0,down,24.0
1,,,,,,,,,3.416000254219398e-06,,,27.0,3.0,right,24.0
1,,,,,,,,,3.3579999580979347e-06,,,28.0,0.0,down,24.0
1,,,,,,,,,2.607999704196118e-06,,,28.0,3.0,right,24.0
1,,,,,,,,,3.2100001590151805e-06,,,29.0,0.0,down,24.0
1,,,,,,,,,3.58199986294494e-06,,,29.0,3.0,right,24.0
1,,,,,,,,,4.546000127447769e-06,,,30.0,0.0,down,24.0
1,,,,,,,,,5.73799979974865e-06,,,30.0,3.0,right,24.0
1,,,,,,,,,3.2640000426908955e-06,,,31.0,0.0,down,24.0
1,,,,,,,,,4.598000032274285e-06,,,31.0,3.0,right,24.0
1,,,,,,,,,3.4589997994771693e-06,,,32.0,0.0,down,24.0
1,,,,,,,,,3.8599996514676604e-06,,,32.0,3.0,right,24.0
1,,,,,,,,,3.2610000744170975e-06,,,33.0,0.0,down,24.0
1,,,,,,,,,4.370000169728883e-06,,,33.0,3.0,right,24.0
1,,,,,,,,,3.3629999052209314e-06,,,34.0,0.0,down,24.0
1,,,,,,,,,3.6940000427421182e-06,,,34.0,3.0,right,24.0
1,,,,,,,,,3.4080003388226032e-06,,,35.0,0.0,down,24.0
1,,,,,,,,,3.492000359983649e-06,,,35.0,3.0,right,24.0
1,,,,,,,,,4.324000201449962e-06,,,36.0,0.0,down,24.0
1,,,,,,,,,2.623999989737058e-06,,,36.0,3.0,right,24.0
1,,,,,,,,,3.4869999581133015e-06,,,37.0,0.0,down,24.0
1,,,,,,,,,3.2910002119024284e-06,,,37.0,3.0,right,24.0
1,,,,,,,,,3.3159999475174118e-06,,,38.0,0.0,down,24.0
1,,,,,,,,,5.546000011236174e-06,,,38.0,3.0,right,24.0
1,,,,,,,,,3.299000127299223e-06,,,39.0,0.0,down,24.0
1,,,,,,,,,5.549999968934571e-06,,,39.0,3.0,right,24.0
1,,,,,,,,,3.169000137859257e-06,,,40.0,0.0,down,24.0
1,,,,,,,,,5.749000138166593e-06,,,40.0,3.0,right,24.0
1,,,,,,,,,7.905000074970303e-06,,,41.0,0.0,down,24.0
1,,,,,,,,,4.6979998842289206e-06,,,41.0,3.0,right,24.0
1,,,,,,,,,3.7070003600092605e-06,,,42.0,0.0,down,24.0
1,,,,,,,,,1.0417999874334782e-05,,,42.0,3.0,right,24.0
1,,,,,,,,,3.006000042660162e-06,,,43.0,0.0,down,24.0
1,,,,,,,,,4.360000275482889e-06,,,43.0,3.0,right,24.0
1,,,,,,,,,3.1220001801557373e-06,,,44.0,0.0,down,24.0
1,,,,,,,,,5.2400000640773214e-06,,,44.0,3.0,right,24.0
1,,,,,,,,,3.237999862903962e-06,,,45.0,0.0,down,24.0
1,,,,,,,,,4.0499999158782884e-06,,,45.0,3.0,right,24.0
1,,,,,,,,,2.9719999474764336e-06,,,46.0,0.0,down,24.0
1,,,,,,,,,3.7820000216015615e-06,,,46.0,3.0,right,24.0
1,,,,,,,,,7.560999620181974e-06,,,47.0,0.0,down,24.0
1,,,,,,,,,3.587999799492536e-06,,,47.0,3.0,right,24.0
1,,,,,,,,,3.000000106112566e-06,,,48.0,0.0,down,24.0
1,,,,,,,,,4.7789999371161684e-06,,,48.0,3.0,right,24.0
1,,,,,,,,,3.1250001484295353e-06,,,49.0,0.0,down,24.0
1,,,,,,,,,3.786999968724558e-06,,,49.0,3.0,right,24.0
1,,,,,,,,,3.0250002964749e-06,,,50.0,0.0,down,24.0
1,,,,,,,,,3.895000190823339e-06,,,50.0,3.0,right,24.0
1,,,,,,,,,2.9240000003483146e-06,,,51.0,0.0,down,24.0
1,,,,,,,,,5.532000159291783e-06,,,51.0,3.0,right,24.0
1,,,,,,,,,2.7880000743607525e-06,,,52.0,0.0,down,24.0
1,,,,,,,,,3.912000011041528e-06,,,52.0,3.0,right,24.0
1,,,,,,,,,3.0429996513703372e-06,,,53.0,0.0,down,24.0
1,,,,,,,,,3.6770002225239296e-06,,,53.0,3.0,right,24.0
1,,,,,,,,,2.909999693656573e-06,,,54.0,0.0,down,24.0
1,,,,,,,,,4.396999884193065e-06,,,54.0,3.0,right,24.0
1,,,,,,,,,3.1110002964851446e-06,,,55.0,0.0,down,24.0
1,,,,,,,,,2.6170000637648627e-06,,,55.0,3.0,right,24.0
1,,,,,,,,,2.9359998734435067e-06,,,56.0,0.0,down,24.0
1,,,,,,,,,2.940000285889255e-06,,,56.0,3.0,right,24.0
1,,,,,,,,,3.0259998311521485e-06,,,57.0,0.0,down,24.0
1,,,,,,,,,2.1040000319771934e-06,,,57.0,3.0,right,24.0
1,,,,,,,,,3.822000053332886e-06,,,58.0,0.0,down,24.0
1,,,,,,,,,3.192999884049641e-06,,,58.0,3.0,right,24.0
1,,,,,,,,,3.053999989788281e-06,,,59.0,0.0,down,24.0
1,,,,,,,,,3.844000275421422e-06,,,59.0,3.0,right,24.0
1,,,,,,,,,2.8869999368907884e-06,,,60.0,0.0,down,24.0
1,,,,,,,,,2.9679999897780363e-06,,,60.0,3.0,right,24.0
1,,,,,,,,,2.9769998945994303e-06,,,61.0,0.0,down,24.0
1,,,,,,,,,3.04000013784389e-06,,,61.0,3.0,right,24.0
1,,,,,,,,,3.2009997994464356e-06,,,62.0,0.0,down,24.0
1,,,,,,,,,1.976000021386426e-06,,,62.0,3.0,right,24.0
1,,,,,,,,,2.849999873433262e-06,,,63.0,0.0,down,24.0
1,,,,,,,,,3.1879999369266443e-06,,,63.0,3.0,right,24.0
1,,,,,,,,,3.03899969367194e-06,,,64.0,0.0,down,24.0
1,,,,,,,,,2.54299993684981e-06,,,64.0,3.0,right,24.0
1,,,,,,,,,2.9049997465335764e-06,,,65.0,0.0,down,24.0
1,,,,,,,,,2.8370000109134708e-06,,,65.0,3.0,right,24.0
1,,,,,,,,,3.1849999686528463e-06,,,66.0,0.0,down,24.0
1,,,,,,,,,1.76799994733301e-06,,,66.0,3.0,right,24.0
1,,,,,,,,,3.1640001907362603e-06,,,67.0,0.0,down,24.0
1,,,,,,,,,4.169000021647662e-06,,,67.0,3.0,right,24.0
1,,,,,,,,,2.790000053209951e-06,,,68.0,0.0,down,24.0
1,,,,,,,,,3.3940000321308617e-06,,,68.0,3.0,right,24.0
1,,,,,,,,,2.8939998628629837e-06,,,69.0,0.0,down,24.0
1,,,,,,,,,3.109000317635946e-06,,,69.0,3.0,right,24.0
1,,,,,,,,,3.5560001379053574e-06,,,70.0,0.0,down,24.0
1,,,,,,,,,2.6999996407539584e-06,,,70.0,3.0,right,24.0
1,,,,,,,,,3.0750002224522177e-06,,,71.0,0.0,down,24.0
1,,,,,,,,,3.0410001272684895e-06,,,71.0,3.0,right,24.0
1,,,,,,,,,2.9299999368959107e-06,,,72.0,0.0,down,24.0
1,,,,,,,,,2.8540002858790103e-06,,,72.0,3.0,right,24.0
1,,,,,,,,,3.3870001061586663e-06,,,73.0,0.0,down,24.0
1,,,,,,,,,2.8910003493365366e-06,,,73.0,3.0,right,24.0
1,,,,,,,,,2.894999852287583e-06,,,74.0,0.0,down,24.0
1,,,,,,,,,3.1350000426755287e-06,,,74.0,3.0,right,24.0
1,,,,,,,,,3.105999894614797e-06,,,75.0,0.0,down,24.0
1,,,,,,,,,3.451999873504974e-06,,,75.0,3.0,right,24.0
1,,,,,,,,,2.62100002146326e-06,,,76.0,0.0,down,24.0
1,,,,,,,,,3.416000254219398e-06,,,76.0,3.0,right,24.0
1,,,,,,,,,3.3359997360093985e-06,,,77.0,0.0,down,24.0
1,,,,,,,,,3.2269999792333692e-06,,,77.0,3.0,right,24.0
1,,,,,,,,,2.9319999157451093e-06,,,78.0,0.0,down,24.0
1,,,,,,,,,8.42200006445637e-06,,,78.0,3.0,right,24.0
1,,,,,,,,,3.048000053240685e-06,,,79.0,0.0,down,24.0
1,,,,,,,,,4.34200001109275e-06,,,79.0,3.0,right,24.0
1,,,,,,,,,2.934000349341659e-06,,,80.0,0.0,down,24.0
1,,,,,,,,,3.815999662037939e-06,,,80.0,3.0,right,24.0
1,,,,,,,,,2.747000053204829e-06,,,81.0,0.0,down,24.0
1,,,,,,,,,3.236000338802114e-06,,,81.0,3.0,right,24.0
1,,,,,,,,,2.710999979171902e-06,,,82.0,0.0,down,24.0
1,,,,,,,,,3.6790002013731282e-06,,,82.0,3.0,right,24.0
1,,,,,,,,,2.660000063769985e-06,,,83.0,0.0,down,24.0
1,,,,,,,,,3.5469997783366125e-06,,,83.0,3.0,right,24.0
1,,,,,,,,,2.843999936885666e-06,,,84.0,0.0,down,24.0
1,,,,,,,,,3.2070001907413825e-06,,,84.0,3.0,right,24.0
1,,,,,,,,,3.1879999369266443e-06,,,85.0,0.0,down,24.0
1,,,,,,,,,2.4690002646821085e-06,,,85.0,3.0,right,24.0
1,,,,,,,,,3.0350001907208934e-06,,,86.0,0.0,down,24.0
1,,,,,,,,,2.8370000109134708e-06,,,86.0,3.0,right,24.0
1,,,,,,,,,3.076000211876817e-06,,,87.0,0.0,down,24.0
1,,,,,,,,,1.6290000530716497e-06,,,87.0,3.0,right,24.0
1,,,,,,,,,2.891999884013785e-06,,,88.0,0.0,down,24.0
1,,,,,,,,,2.3520001377619337e-06,,,88.0,3.0,right,24.0
1,,,,,,,,,2.9689999792026356e-06,,,89.0,0.0,down,24.0
1,,,,,,,,,3.415999799472047e-06,,,89.0,3.0,right,24.0
1,,,,,,,,,2.7179999051440973e-06,,,90.0,0.0,down,24.0
1,,,,,,,,,2.382999809924513e-06,,,90.0,3.0,right,24.0
1,,,,,,,,,2.781000148388557e-06,,,91.0,0.0,down,24.0
1,,,,,,,,,3.049000042665284e-06,,,91.0,3.0,right,24.0
1,,,,,,,,,2.8310000743658748e-06,,,92.0,0.0,down,24.0
1,,,,,,,,,4.517999968811637e-06,,,92.0,3.0,right,24.0
1,,,,,,,,,2.8459999157348648e-06,,,93.0,0.0,down,24.0
1,,,,,,,,,2.8909998945891857e-06,,,93.0,3.0,right,24.0
1,,,,,,,,,2.769000275293365e-06,,,94.0,0.0,down,24.0
1,,,,,,,,,2.5529998310958035e-06,,,94.0,3.0,right,24.0
1,,,,,,,,,2.4589999156887643e-06,,,95.0,0.0,down,24.0
1,,,,,,,,,2.863999725377653e-06,,,95.0,3.0,right,24.0
1,,,,,,,,,2.6560001060715877e-06,,,96.0,0.0,down,24.0
1,,,,,,,,,2.79200003205915e-06,,,96.0,3.0,right,24.0
1,,,,,,,,,2.570000106061343e-06,,,97.0,0.0,down,24.0
1,,,,,,,,,3.331999778311001e-06,,,97.0,3.0,right,24.0
1,,,,,,,,,2.5859999368549325e-06,,,98.0,0.0,down,24.0
1,,,,,,,,,2.725999820540892e-06,,,98.0,3.0,right,24.0
1,,,,,,,,,3.048000053240685e-06,,,99.0,0.0,down,24.0
1,,,,,,,,,1.717000031931093e-06,,,99.0,3.0,right,24.0
1,,,,,,,,,2.6439997782290448e-06,,,100.0,0.0,down,24.0
1,,,,,,,,,2.5859999368549325e-06,,,100.0,3.0,right,24.0
1,,,,,,,,,2.7490000320540275e-06,,,101.0,0.0,down,24.0
1,,,,,,,,,3.243999799451558e-06,,,101.0,3.0,right,24.0
1,,,,,,,,,2.692999714781763e-06,,,102.0,0.0,down,24.0
1,,,,,,,,,3.266000021540094e-06,,,102.0,3.0,right,24.0
1,,,,,,,,,2.7369997042114846e-06,,,103.0,0.0,down,24.0
1,,,,,,,,,2.636000317579601e-06,,,103.0,3.0,right,24.0
1,,,,,,,,,2.7760002012655605e-06,,,104.0,0.0,down,24.0
1,,,,,,,,,4.010000338894315e-06,,,104.0,3.0,right,24.0
1,,,,,,,,,2.596999820525525e-06,,,105.0,0.0,down,24.0
1,,,,,,,,,3.470000137895113e-06,,,105.0,3.0,right,24.0
1,,,,,,,,,2.6890002118307166e-06,,,106.0,0.0,down,24.0
1,,,,,,,,,2.337999831070192e-06,,,106.0,3.0,right,24.0
1,,,,,,,,,2.772000243567163e-06,,,107.0,0.0,down,24.0
1,,,,,,,,,2.3420002435159404e-06,,,107.0,3.0,right,24.0
1,,,,,,,,,1.147700004366925e-05,,,108.0,0.0,down,24.0
1,,,,,,,,,1.4120000741968397e-06,,,108.0,3.0,right,24.0
1,,,,,,,,,5.9710000641644e-06,,,109.0,0.0,down,24.0
1,,,,,,,,,1.0202000339631923e-05,,,109.0,3.0,right,24.0
1,,,,,,,,,6.272000064200256e-06,,,110.0,0.0,down,24.0
1,,,,,,,,,2.750000021478627e-06,,,110.0,3.0,right,24.0
1,,,,,,,,,4.912999884254532e-06,,,111.0,0.0,down,24.0
1,,,,,,,,,2.4480000320181716e-06,,,111.0,3.0,right,24.0
1,,,,,,,,,3.400999958103057e-06,,,112.0,0.0,down,24.0
1,,,,,,,,,7.868000011512777e-06,,,112.0,3.0,right,24.0
1,,,,,,,,,3.056999958062079e-06,,,113.0,0.0,down,24.0
1,,,,,,,,,7.0989999585435726e-06,,,113.0,3.0,right,24.0
1,,,,,,,,,3.440000000409782e-06,,,114.0,0.0,down,24.0
1,,,,,,,,,2.924999989772914e-06,,,114.0,3.0,right,24.0
1,,,,,,,,,1.4048000139155192e-05,,,115.0,0.0,down,24.0
1,,,,,,,,,1.4539996300300118e-06,,,115.0,3.0,right,24.0
1,,,,,,,,,5.333999979484361e-06,,,116.0,0.0,down,24.0
1,,,,,,,,,2.6770003387355246e-06,,,116.0,3.0,right,24.0
1,,,,,,,,,3.287000254204031e-06,,,117.0,0.0,down,24.0
1,,,,,,,,,2.977000349346781e-06,,,117.0,3.0,right,24.0
1,,,,,,,,,2.9240000003483146e-06,,,118.0,0.0,down,24.0
1,,,,,,,,,3.1920003493723925e-06,,,118.0,3.0,right,24.0
1,,,,,,,,,3.321999884065008e-06,,,119.0,0.0,down,24.0
1,,,,,,,,,1.6099997992569115e-06,,,119.0,3.0,right,24.0
1,,,,,,,,,3.3810001696110703e-06,,,120.0,0.0,down,24.0
1,,,,,,,,,2.1640003069478553e-06,,,120.0,3.0,right,24.0
1,,,,,,,,,2.8520003070298117e-06,,,121.0,0.0,down,24.0
1,,,,,,,,,2.897999820561381e-06,,,121.0,3.0,right,24.0
1,,,,,,,,,5.207999947742792e-06,,,122.0,0.0,down,24.0
1,,,,,,,,,1.5470000107598025e-06,,,122.0,3.0,right,24.0
1,,,,,,,,,2.8300000849412754e-06,,,123.0,0.0,down,24.0
1,,,,,,,,,2.937000317615457e-06,,,123.0,3.0,right,24.0
1,,,,,,,,,2.7969999791821465e-06,,,124.0,0.0,down,24.0
1,,,,,,,,,3.139000000373926e-06,,,124.0,3.0,right,24.0
1,,,,,,,,,2.5589997676433995e-06,,,125.0,0.0,down,24.0
1,,,,,,,,,5.2549999054463115e-06,,,125.0,3.0,right,24.0
1,,,,,,,,,2.476000190654304e-06,,,126.0,0.0,down,24.0
1,,,,,,,,,2.4440000743197743e-06,,,126.0,3.0,right,24.0
1,,,,,,,,,2.648000190674793e-06,,,127.0,0.0,down,24.0
1,,,,,,,,,2.770999799395213e-06,,,127.0,3.0,right,24.0
1,,,,,,,,,2.800999936880544e-06,,,128.0,0.0,down,24.0
1,,,,,,,,,2.668999968591379e-06,,,128.0,3.0,right,24.0
1,,,,,,,,,2.7759997465182096e-06,,,129.0,0.0,down,24.0
1,,,,,,,,,1.8621999970491743e-05,,,129.0,3.0,right,24.0
1,,,,,,,,,2.510000285838032e-06,,,130.0,0.0,down,24.0
1,,,,,,,,,5.437000254460145e-06,,,130.0,3.0,right,24.0
1,,,,,,,,,2.734999725362286e-06,,,131.0,0.0,down,24.0
1,,,,,,,,,3.3269998311880045e-06,,,131.0,3.0,right,24.0
1,,,,,,,,,2.6879997676587664e-06,,,132.0,0.0,down,24.0
1,,,,,,,,,2.4299997676280327e-06,,,132.0,3.0,right,24.0
1,,,,,,,,,3.834999915852677e-06,,,133.0,0.0,down,24.0
1,,,,,,,,,1.5509999684581999e-06,,,133.0,3.0,right,24.0
1,,,,,,,,,2.835000032064272e-06,,,134.0,0.0,down,24.0
1,,,,,,,,,1.9150002117385156e-06,,,134.0,3.0,right,24.0
1,,,,,,,,,2.46700028583291e-06,,,135.0,0.0,down,24.0
1,,,,,,,,,3.56700002157595e-06,,,135.0,3.0,right,24.0
1,,,,,,,,,2.7209998734178953e-06,,,136.0,0.0,down,24.0
1,,,,,,,,,2.919000053225318e-06,,,136.0,3.0,right,24.0
1,,,,,,,,,2.9120001272531226e-06,,,137.0,0.0,down,24.0
1,,,,,,,,,2.7460000637802295e-06,,,137.0,3.0,right,24.0
1,,,,,,,,,3.5170000955986325e-06,,,138.0,0.0,down,24.0
1,,,,,,,,,1.6019998838601168e-06,,,138.0,3.0,right,24.0
1,,,,,,,,,2.7730002329917625e-06,,,139.0,0.0,down,24.0
1,,,,,,,,,2.4019996089919005e-06,,,139.0,3.0,right,24.0
1,,,,,,,,,2.8849999580415897e-06,,,140.0,0.0,down,24.0
1,,,,,,,,,3.341000137879746e-06,,,140.0,3.0,right,24.0
1,,,,,,,,,2.8060003387508914e-06,,,141.0,0.0,down,24.0
1,,,,,,,,,2.349999704165384e-06,,,141.0,3.0,right,24.0
1,,,,,,,,,2.80699987342814e-06,,,142.0,0.0,down,24.0
1,,,,,,,,,2.454999957990367e-06,,,142.0,3.0,right,24.0
1,,,,,,,,,2.7520000003278255e-06,,,143.0,0.0,down,24.0
1,,,,,,,,,2.9869997888454236e-06,,,143.0,3.0,right,24.0
1,,,,,,,,,2.8160002329968847e-06,,,144.0,0.0,down,24.0
1,,,,,,,,,2.6970001272275113e-06,,,144.0,3.0,right,24.0
1,,,,,,,,,2.6970001272275113e-06,,,145.0,0.0,down,24.0
1,,,,,,,,,3.698999989865115e-06,,,145.0,3.0,right,24.0
1,,,,,,,,,2.660000063769985e-06,,,146.0,0.0,down,24.0
1,,,,,,,,,3.228999958082568e-06,,,146.0,3.0,right,24.0
1,,,,,,,,,2.683999809960369e-06,,,147.0,0.0,down,24.0
1,,,,,,,,,2.737999693636084e-06,,,147.0,3.0,right,24.0
1,,,,,,,,,2.809999841701938e-06,,,148.0,0.0,down,24.0
1,,,,,,,,,2.1320001906133257e-06,,,148.0,3.0,right,24.0
1,,,,,,,,,2.7239998416916933e-06,,,149.0,0.0,down,24.0
1,,,,,,,,,2.9180000638007186e-06,,,149.0,3.0,right,24.0
1,,,,,,,,,2.705000042624306e-06,,,150.0,0.0,down,24.0
1,,,,,,,,,3.106000349362148e-06,,,150.0,3.0,right,24.0
1,,,,,,,,,2.545999905123608e-06,,,151.0,0.0,down,24.0
1,,,,,,,,,2.9359998734435067e-06,,,151.0,3.0,right,24.0
1,,,,,,,,,2.6430002435517963e-06,,,152.0,0.0,down,24.0
1,,,,,,,,,3.0780001907260157e-06,,,152.0,3.0,right,24.0
1,,,,,,,,,2.654000127222389e-06,,,153.0,0.0,down,24.0
1,,,,,,,,,3.56700002157595e-06,,,153.0,3.0,right,24.0
1,,,,,,,,,2.6910001906799152e-06,,,154.0,0.0,down,24.0
1,,,,,,,,,3.5719999686989468e-06,,,154.0,3.0,right,24.0
1,,,,,,,,,2.6819998311111704e-06,,,155.0,0.0,down,24.0
1,,,,,,,,,3.000000106112566e-06,,,155.0,3.0,right,24.0
1,,,,,,,,,2.696000137802912e-06,,,156.0,0.0,down,24.0
1,,,,,,,,,3.014999947481556e-06,,,156.0,3.0,right,24.0
1,,,,,,,,,2.668999968591379e-06,,,157.0,0.0,down,24.0
1,,,,,,,,,3.228999958082568e-06,,,157.0,3.0,right,24.0
1,,,,,,,,,2.5780000214581378e-06,,,158.0,0.0,down,24.0
1,,,,,,,,,2.9930001801403705e-06,,,158.0,3.0,right,24.0
1,,,,,,,,,2.63599986283225e-06,,,159.0,0.0,down,24.0
1,,,,,,,,,3.3669998629193287e-06,,,159.0,3.0,right,24.0
1,,,,,,,,,2.6220000108878594e-06,,,160.0,0.0,down,24.0
1,,,,,,,,,3.5200000638724305e-06,,,160.0,3.0,right,24.0
1,,,,,,,,,2.5759995878615882e-06,,,161.0,0.0,down,24.0
1,,,,,,,,,3.1049999051901978e-06,,,161.0,3.0,right,24.0
1,,,,,,,,,2.65099970420124e-06,,,162.0,0.0,down,24.0
1,,,,,,,,,2.6500001695239916e-06,,,162.0,3.0,right,24.0
1,,,,,,,,,2.741000116657233e-06,,,163.0,0.0,down,24.0
1,,,,,,,,,3.3019996408256702e-06,,,163.0,3.0,right,24.0
1,,,,,,,,,2.7650003175949678e-06,,,164.0,0.0,down,24.0
1,,,,,,,,,2.8449999263102654e-06,,,164.0,3.0,right,24.0
1,,,,,,,,,2.693000169529114e-06,,,165.0,0.0,down,24.0
1,,,,,,,,,3.130000095552532e-06,,,165.0,3.0,right,24.0
1,,,,,,,,,2.531000063754618e-06,,,166.0,0.0,down,24.0
1,,,,,,,,,3.0260002858994994e-06,,,166.0,3.0,right,24.0
1,,,,,,,,,3.2490002013219055e-06,,,167.0,0.0,down,24.0
1,,,,,,,,,2.8399999791872688e-06,,,167.0,3.0,right,24.0
1,,,,,,,,,2.60499973592232e-06,,,168.0,0.0,down,24.0
1,,,,,,,,,3.0960000003688037e-06,,,168.0,3.0,right,24.0
1,,,,,,,,,2.556999788794201e-06,,,169.0,0.0,down,24.0
1,,,,,,,,,3.278000349382637e-06,,,169.0,3.0,right,24.0
1,,,,,,,,,2.60499973592232e-06,,,170.0,0.0,down,24.0
1,,,,,,,,,2.907000180130126e-06,,,170.0,3.0,right,24.0
1,,,,,,,,,2.439999661874026e-06,,,171.0,0.0,down,24.0
1,,,,,,,,,2.752999989752425e-06,,,171.0,3.0,right,24.0
1,,,,,,,,,2.548999873397406e-06,,,172.0,0.0,down,24.0
1,,,,,,,,,3.3790001907618716e-06,,,172.0,3.0,right,24.0
1,,,,,,,,,2.590999883977929e-06,,,173.0,0.0,down,24.0
1,,,,,,,,,3.0649998734588735e-06,,,173.0,3.0,right,24.0
1,,,,,,,,,2.6100001377926674e-06,,,174.0,0.0,down,24.0
1,,,,,,,,,3.289999767730478e-06,,,174.0,3.0,right,24.0
1,,,,,,,,,2.6280004021828063e-06,,,175.0,0.0,down,24.0
1,,,,,,,,,3.144999936921522e-06,,,175.0,3.0,right,24.0
1,,,,,,,,,2.548999873397406e-06,,,176.0,0.0,down,24.0
1,,,,,,,,,3.525000010995427e-06,,,176.0,3.0,right,24.0
1,,,,,,,,,2.5169997570628766e-06,,,177.0,0.0,down,24.0
1,,,,,,,,,3.440000000409782e-06,,,177.0,3.0,right,24.0
1,,,,,,,,,2.538999979151413e-06,,,178.0,0.0,down,24.0
1,,,,,,,,,3.3690002965158783e-06,,,178.0,3.0,right,24.0
1,,,,,,,,,2.6200000320386607e-06,,,179.0,0.0,down,24.0
1,,,,,,,,,3.6249998629500624e-06,,,179.0,3.0,right,24.0
1,,,,,,,,,2.8519998522824608e-06,,,180.0,0.0,down,24.0
1,,,,,,,,,2.248000328108901e-06,,,180.0,3.0,right,24.0
1,,,,,,,,,2.471000243531307e-06,,,181.0,0.0,down,24.0
1,,,,,,,,,2.6910001906799152e-06,,,181.0,3.0,right,24.0
1,,,,,,,,,2.648000190674793e-06,,,182.0,0.0,down,24.0
1,,,,,,,,,3.0470000638160855e-06,,,182.0,3.0,right,24.0
1,,,,,,,,,2.72899978881469e-06,,,183.0,0.0,down,24.0
1,,,,,,,,,3.1429999580723234e-06,,,183.0,3.0,right,24.0
1,,,,,,,,,2.763000338745769e-06,,,184.0,0.0,down,24.0
1,,,,,,,,,2.476000190654304e-06,,,184.0,3.0,right,24.0
1,,,,,,,,,2.6249999791616574e-06,,,185.0,0.0,down,24.0
1,,,,,,,,,2.6190000426140614e-06,,,185.0,3.0,right,24.0
1,,,,,,,,,2.6050001906696707e-06,,,186.0,0.0,down,24.0
1,,,,,,,,,3.824000032182084e-06,,,186.0,3.0,right,24.0
1,,,,,,,,,2.77700019069016e-06,,,187.0,0.0,down,24.0
1,,,,,,,,,2.46700028583291e-06,,,187.0,3.0,right,24.0
1,,,,,,,,,2.5740000637597404e-06,,,188.0,0.0,down,24.0
1,,,,,,,,,2.785999640764203e-06,,,188.0,3.0,right,24.0
1,,,,,,,,,2.627000412758207e-06,,,189.0,0.0,down,24.0
1,,,,,,,,,3.3420001273043454e-06,,,189.0,3.0,right,24.0
1,,,,,,,,,2.573000074335141e-06,,,190.0,0.0,down,24.0
1,,,,,,,,,3.914999979315326e-06,,,190.0,3.0,right,24.0
1,,,,,,,,,2.6860002435569186e-06,,,191.0,0.0,down,24.0
1,,,,,,,,,3.7549998523900285e-06,,,191.0,3.0,right,24.0
1,,,,,,,,,2.5140002435364295e-06,,,192.0,0.0,down,24.0
1,,,,,,,,,3.3090000215452164e-06,,,192.0,3.0,right,24.0
1,,,,,,,,,2.6200000320386607e-06,,,193.0,0.0,down,24.0
1,,,,,,,,,3.4019999475276563e-06,,,193.0,3.0,right,24.0
1,,,,,,,,,2.6520001483731903e-06,,,194.0,0.0,down,24.0
1,,,,,,,,,3.2599996302451473e-06,,,194.0,3.0,right,24.0
1,,,,,,,,,2.598999799374724e-06,,,195.0,0.0,down,24.0
1,,,,,,,,,3.809999725490343e-06,,,195.0,3.0,right,24.0
1,,,,,,,,,2.771000254142564e-06,,,196.0,0.0,down,24.0
1,,,,,,,,,3.001000095537165e-06,,,196.0,3.0,right,24.0
1,,,,,,,,,2.6560001060715877e-06,,,197.0,0.0,down,24.0
1,,,,,,,,,3.1529998523183167e-06,,,197.0,3.0,right,24.0
1,,,,,,,,,2.609000148368068e-06,,,198.0,0.0,down,24.0
1,,,,,,,,,3.279999873484485e-06,,,198.0,3.0,right,24.0
1,,,,,,,,,2.6729999262897763e-06,,,199.0,0.0,down,24.0
1,,,,,,,,,2.8600002224266063e-06,,,199.0,3.0,right,24.0
1,,,,,,,,,2.812999809975736e-06,,,200.0,0.0,down,24.0
1,,,,,,,,,2.9020002330071293e-06,,,200.0,3.0,right,24.0
