iteration,direction,points_sent,points_received,time
718,right,49,49,1.9073486328125e-06
719,up,49,49,2.384185791015625e-06
720,right,49,49,1.430511474609375e-06
721,up,49,49,3.337860107421875e-06
722,right,49,49,1.6689300537109375e-06
723,up,49,49,2.1457672119140625e-06
724,right,49,49,1.9073486328125e-06
725,up,49,49,2.384185791015625e-06
726,right,49,49,1.9073486328125e-06
727,up,49,49,2.384185791015625e-06
728,right,49,49,2.1457672119140625e-06
729,up,49,49,2.6226043701171875e-06
730,right,49,49,2.1457672119140625e-06
731,up,49,49,2.1457672119140625e-06
732,right,49,49,2.1457672119140625e-06
733,up,49,49,2.1457672119140625e-06
734,right,49,49,1.9073486328125e-06
735,up,49,49,2.384185791015625e-06
736,right,49,49,2.384185791015625e-06
737,up,49,49,2.1457672119140625e-06
738,right,49,49,1.9073486328125e-06
739,up,49,49,2.1457672119140625e-06
740,right,49,49,1.9073486328125e-06
741,up,49,49,2.384185791015625e-06
742,right,49,49,1.9073486328125e-06
743,up,49,49,2.6226043701171875e-06
744,right,49,49,1.9073486328125e-06
745,up,49,49,1.9073486328125e-06
746,right,49,49,2.1457672119140625e-06
747,up,49,49,1.9073486328125e-06
748,right,49,49,1.6689300537109375e-06
749,up,49,49,2.384185791015625e-06
750,right,49,49,2.1457672119140625e-06
751,up,49,49,2.6226043701171875e-06
752,right,49,49,1.9073486328125e-06
753,up,49,49,2.1457672119140625e-06
754,right,49,49,2.1457672119140625e-06
755,up,49,49,2.384185791015625e-06
756,right,49,49,1.6689300537109375e-06
757,up,49,49,2.6226043701171875e-06
758,right,49,49,1.6689300537109375e-06
759,up,49,49,2.384185791015625e-06
760,right,49,49,2.384185791015625e-06
761,up,49,49,2.1457672119140625e-06
762,right,49,49,1.6689300537109375e-06
763,up,49,49,2.1457672119140625e-06
764,right,49,49,1.9073486328125e-06
765,up,49,49,1.9073486328125e-06
766,right,49,49,2.1457672119140625e-06
767,up,49,49,1.9073486328125e-06
768,right,49,49,2.1457672119140625e-06
769,up,49,49,2.1457672119140625e-06
770,right,49,49,2.1457672119140625e-06
771,up,49,49,2.1457672119140625e-06
772,right,49,49,1.6689300537109375e-06
773,up,49,49,7.867813110351562e-06
774,right,49,49,1.9073486328125e-06
775,up,49,49,2.1457672119140625e-06
776,right,49,49,2.1457672119140625e-06
777,up,49,49,2.6226043701171875e-06
778,right,49,49,1.9073486328125e-06
779,up,49,49,2.1457672119140625e-06
780,right,49,49,1.6689300537109375e-06
781,up,49,49,2.1457672119140625e-06
782,right,49,49,1.9073486328125e-06
783,up,49,49,2.1457672119140625e-06
784,right,49,49,2.1457672119140625e-06
785,up,49,49,2.1457672119140625e-06
786,right,49,49,2.384185791015625e-06
787,up,49,49,2.384185791015625e-06
788,right,49,49,1.6689300537109375e-06
789,up,49,49,2.1457672119140625e-06
790,right,49,49,1.9073486328125e-06
791,up,49,49,2.1457672119140625e-06
792,right,49,49,1.9073486328125e-06
793,up,49,49,1.9073486328125e-06
794,right,49,49,2.1457672119140625e-06
795,up,49,49,4.291534423828125e-06
796,right,49,49,1.6689300537109375e-06
797,up,49,49,2.1457672119140625e-06
798,right,49,49,2.1457672119140625e-06
799,up,49,49,2.384185791015625e-06
800,right,49,49,2.1457672119140625e-06
801,up,49,49,2.384185791015625e-06
802,right,49,49,1.9073486328125e-06
803,up,49,49,2.86102294921875e-06
804,right,49,49,0.00168609619140625
805,up,49,49,2.86102294921875e-06
806,right,49,49,2.1457672119140625e-06
807,up,49,49,2.384185791015625e-06
808,right,49,49,2.384185791015625e-06
809,up,49,49,1.6689300537109375e-06
810,right,49,49,2.1457672119140625e-06
811,up,49,49,2.384185791015625e-06
812,right,49,49,1.9073486328125e-06
813,up,49,49,2.384185791015625e-06
814,right,49,49,2.1457672119140625e-06
815,up,49,49,2.1457672119140625e-06
816,right,49,49,1.6689300537109375e-06
817,up,49,49,2.1457672119140625e-06
818,right,49,49,2.1457672119140625e-06
819,up,49,49,2.384185791015625e-06
820,right,49,49,2.1457672119140625e-06
821,up,49,49,1.9073486328125e-06
822,right,49,49,1.9073486328125e-06
823,up,49,49,2.6226043701171875e-06
824,right,49,49,1.9073486328125e-06
825,up,49,49,1.9073486328125e-06
826,right,49,49,2.6226043701171875e-06
827,up,49,49,2.1457672119140625e-06
828,right,49,49,1.9073486328125e-06
829,up,49,49,2.1457672119140625e-06
830,right,49,49,1.6689300537109375e-06
831,up,49,49,2.1457672119140625e-06
832,right,49,49,1.9073486328125e-06
833,up,49,49,2.6226043701171875e-06
834,right,49,49,1.6689300537109375e-06
835,up,49,49,2.1457672119140625e-06
836,right,49,49,1.9073486328125e-06
837,up,49,49,2.86102294921875e-06
838,right,49,49,1.9073486328125e-06
839,up,49,49,2.6226043701171875e-06
840,right,49,49,1.9073486328125e-06
841,up,49,49,2.1457672119140625e-06
842,right,49,49,1.9073486328125e-06
843,up,49,49,2.1457672119140625e-06
844,right,49,49,2.384185791015625e-06
845,up,49,49,2.384185791015625e-06
846,right,49,49,2.1457672119140625e-06
847,up,49,49,2.6226043701171875e-06
848,right,49,49,1.9073486328125e-06
849,up,49,49,2.384185791015625e-06
850,right,49,49,1.430511474609375e-06
851,up,49,49,1.9073486328125e-06
852,right,49,49,1.9073486328125e-06
853,up,49,49,1.9073486328125e-06
854,right,49,49,2.1457672119140625e-06
855,up,49,49,1.9073486328125e-06
856,right,49,49,2.1457672119140625e-06
857,up,49,49,2.1457672119140625e-06
858,right,49,49,2.1457672119140625e-06
859,up,49,49,3.0994415283203125e-06
860,right,49,49,1.6689300537109375e-06
861,up,49,49,7.867813110351562e-06
862,right,49,49,3.0994415283203125e-06
863,up,49,49,2.6226043701171875e-06
864,right,49,49,3.5762786865234375e-06
865,up,49,49,2.384185791015625e-06
866,right,49,49,2.1457672119140625e-06
867,up,49,49,2.384185791015625e-06
868,right,49,49,1.6689300537109375e-06
869,up,49,49,2.1457672119140625e-06
870,right,49,49,1.6689300537109375e-06
871,up,49,49,2.384185791015625e-06
872,right,49,49,1.9073486328125e-06
873,up,49,49,2.384185791015625e-06
874,right,49,49,2.384185791015625e-06
875,up,49,49,2.6226043701171875e-06
876,right,49,49,2.1457672119140625e-06
877,up,49,49,2.384185791015625e-06
878,right,49,49,2.1457672119140625e-06
879,up,49,49,2.86102294921875e-06
880,right,49,49,2.1457672119140625e-06
881,up,49,49,2.1457672119140625e-06
882,right,49,49,1.9073486328125e-06
883,up,49,49,2.384185791015625e-06
884,right,49,49,1.9073486328125e-06
885,up,49,49,2.1457672119140625e-06
886,right,49,49,2.1457672119140625e-06
887,up,49,49,1.9073486328125e-06
888,right,49,49,2.1457672119140625e-06
889,up,49,49,2.384185791015625e-06
890,right,49,49,1.9073486328125e-06
891,up,49,49,2.1457672119140625e-06
892,right,49,49,1.9073486328125e-06
893,up,49,49,2.1457672119140625e-06
894,right,49,49,1.9073486328125e-06
895,up,49,49,2.1457672119140625e-06
896,right,49,49,1.6689300537109375e-06
897,up,49,49,2.384185791015625e-06
898,right,49,49,1.430511474609375e-06
899,up,49,49,1.9073486328125e-06
900,right,49,49,1.9073486328125e-06
901,up,49,49,3.5762786865234375e-06
902,right,49,49,1.430511474609375e-06
903,up,49,49,2.384185791015625e-06
904,right,49,49,1.9073486328125e-06
905,up,49,49,2.6226043701171875e-06
906,right,49,49,1.9073486328125e-06
907,up,49,49,2.1457672119140625e-06
908,right,49,49,1.430511474609375e-06
909,up,49,49,2.384185791015625e-06
910,right,49,49,1.9073486328125e-06
911,up,49,49,2.1457672119140625e-06
912,right,49,49,1.430511474609375e-06
913,up,49,49,2.384185791015625e-06
914,right,49,49,1.9073486328125e-06
915,up,49,49,2.384185791015625e-06
916,right,49,49,1.9073486328125e-06
917,up,49,49,2.86102294921875e-06
918,right,49,49,1.9073486328125e-06
919,up,49,49,2.1457672119140625e-06
920,right,49,49,1.9073486328125e-06
921,up,49,49,2.384185791015625e-06
922,right,49,49,1.9073486328125e-06
923,up,49,49,2.384185791015625e-06
924,right,49,49,2.1457672119140625e-06
925,up,49,49,2.384185791015625e-06
926,right,49,49,1.9073486328125e-06
927,up,49,49,2.384185791015625e-06
928,right,49,49,1.9073486328125e-06
929,up,49,49,2.1457672119140625e-06
930,right,49,49,1.9073486328125e-06
931,up,49,49,2.1457672119140625e-06
932,right,49,49,1.6689300537109375e-06
933,up,49,49,2.384185791015625e-06
934,right,49,49,1.6689300537109375e-06
935,up,49,49,2.1457672119140625e-06
936,right,49,49,2.1457672119140625e-06
937,up,49,49,2.6226043701171875e-06
938,right,49,49,2.1457672119140625e-06
939,up,49,49,3.0994415283203125e-06
940,right,49,49,1.6689300537109375e-06
941,up,49,49,2.6226043701171875e-06
942,right,49,49,2.6226043701171875e-06
943,up,49,49,2.1457672119140625e-06
944,right,49,49,2.1457672119140625e-06
945,up,49,49,2.384185791015625e-06
946,right,49,49,1.9073486328125e-06
947,up,49,49,2.6226043701171875e-06
948,right,49,49,1.9073486328125e-06
949,up,49,49,2.1457672119140625e-06
950,right,49,49,1.9073486328125e-06
951,up,49,49,2.1457672119140625e-06
952,right,49,49,1.6689300537109375e-06
953,up,49,49,2.1457672119140625e-06
954,right,49,49,1.9073486328125e-06
955,up,49,49,2.6226043701171875e-06
956,right,49,49,1.9073486328125e-06
957,up,49,49,2.384185791015625e-06
958,right,49,49,1.9073486328125e-06
959,up,49,49,2.384185791015625e-06
960,right,49,49,1.9073486328125e-06
961,up,49,49,2.384185791015625e-06
962,right,49,49,2.384185791015625e-06
963,up,49,49,2.384185791015625e-06
964,right,49,49,1.9073486328125e-06
965,up,49,49,2.384185791015625e-06
966,right,49,49,1.430511474609375e-06
967,up,49,49,2.6226043701171875e-06
968,right,49,49,1.430511474609375e-06
969,up,49,49,2.384185791015625e-06
970,right,49,49,1.9073486328125e-06
971,up,49,49,2.1457672119140625e-06
972,right,49,49,1.6689300537109375e-06
973,up,49,49,2.1457672119140625e-06
974,right,49,49,1.9073486328125e-06
975,up,49,49,1.9073486328125e-06
976,right,49,49,2.1457672119140625e-06
977,up,49,49,2.1457672119140625e-06
978,right,49,49,1.9073486328125e-06
979,up,49,49,1.9073486328125e-06
980,right,49,49,2.1457672119140625e-06
981,up,49,49,2.6226043701171875e-06
982,right,49,49,2.1457672119140625e-06
983,up,49,49,3.337860107421875e-06
984,right,49,49,3.0994415283203125e-06
985,up,49,49,2.6226043701171875e-06
986,right,49,49,1.9073486328125e-06
987,up,49,49,2.384185791015625e-06
988,right,49,49,2.1457672119140625e-06
989,up,49,49,2.384185791015625e-06
990,right,49,49,1.9073486328125e-06
991,up,49,49,2.1457672119140625e-06
992,right,49,49,1.6689300537109375e-06
993,up,49,49,1.9073486328125e-06
994,right,49,49,2.6226043701171875e-06
995,up,49,49,2.1457672119140625e-06
996,right,49,49,1.9073486328125e-06
997,up,49,49,2.384185791015625e-06
998,right,49,49,1.6689300537109375e-06
999,up,49,49,1.9073486328125e-06
1000,right,49,49,2.1457672119140625e-06
1001,up,49,49,2.1457672119140625e-06
1002,right,49,49,1.9073486328125e-06
1003,up,49,49,2.384185791015625e-06
1004,right,49,49,0.0017268657684326172
1005,up,49,49,4.0531158447265625e-06
1006,right,49,49,1.9073486328125e-06
1007,up,49,49,2.384185791015625e-06
1008,right,49,49,2.1457672119140625e-06
1009,up,49,49,2.384185791015625e-06
1010,right,49,49,2.1457672119140625e-06
1011,up,49,49,2.1457672119140625e-06
1012,right,49,49,1.6689300537109375e-06
1013,up,49,49,2.384185791015625e-06
1014,right,49,49,1.430511474609375e-06
1015,up,49,49,2.6226043701171875e-06
1016,right,49,49,2.1457672119140625e-06
1017,up,49,49,2.6226043701171875e-06
1018,right,49,49,2.1457672119140625e-06
1019,up,49,49,2.384185791015625e-06
1020,right,49,49,1.9073486328125e-06
1021,up,49,49,2.384185791015625e-06
1022,right,49,49,1.9073486328125e-06
1023,up,49,49,2.1457672119140625e-06
1024,right,49,49,2.1457672119140625e-06
1025,up,49,49,2.1457672119140625e-06
1026,right,49,49,1.6689300537109375e-06
1027,up,49,49,2.6226043701171875e-06
1028,right,49,49,1.9073486328125e-06
1029,up,49,49,2.6226043701171875e-06
1030,right,49,49,1.6689300537109375e-06
1031,up,49,49,2.86102294921875e-06
1032,right,49,49,1.9073486328125e-06
1033,up,49,49,2.6226043701171875e-06
1034,right,49,49,1.6689300537109375e-06
1035,up,49,49,2.6226043701171875e-06
1036,right,49,49,1.6689300537109375e-06
1037,up,49,49,2.6226043701171875e-06
1038,right,49,49,1.430511474609375e-06
1039,up,49,49,2.384185791015625e-06
1040,right,49,49,1.9073486328125e-06
1041,up,49,49,2.1457672119140625e-06
1042,right,49,49,1.9073486328125e-06
1043,up,49,49,2.1457672119140625e-06
1044,right,49,49,1.9073486328125e-06
1045,up,49,49,2.384185791015625e-06
1046,right,49,49,1.6689300537109375e-06
1047,up,49,49,1.9073486328125e-06
1048,right,49,49,2.1457672119140625e-06
1049,up,49,49,1.9073486328125e-06
1050,right,49,49,1.430511474609375e-06
1051,up,49,49,2.384185791015625e-06
1052,right,49,49,1.6689300537109375e-06
1053,up,49,49,2.384185791015625e-06
1054,right,49,49,1.6689300537109375e-06
1055,up,49,49,2.384185791015625e-06
1056,right,49,49,2.1457672119140625e-06
1057,up,49,49,2.86102294921875e-06
1058,right,49,49,1.9073486328125e-06
1059,up,49,49,2.6226043701171875e-06
1060,right,49,49,1.6689300537109375e-06
1061,up,49,49,1.9073486328125e-06
1062,right,49,49,2.1457672119140625e-06
1063,up,49,49,2.6226043701171875e-06
1064,right,49,49,2.1457672119140625e-06
1065,up,49,49,2.384185791015625e-06
1066,right,49,49,1.9073486328125e-06
1067,up,49,49,1.9073486328125e-06
1068,right,49,49,1.9073486328125e-06
1069,up,49,49,1.9073486328125e-06
1070,right,49,49,2.1457672119140625e-06
1071,up,49,49,2.384185791015625e-06
1072,right,49,49,1.9073486328125e-06
1073,up,49,49,2.86102294921875e-06
1074,right,49,49,1.9073486328125e-06
1075,up,49,49,2.86102294921875e-06
1076,right,49,49,1.9073486328125e-06
1077,up,49,49,2.384185791015625e-06
1078,right,49,49,1.430511474609375e-06
1079,up,49,49,2.384185791015625e-06
1080,right,49,49,1.9073486328125e-06
1081,up,49,49,1.9073486328125e-06
1082,right,49,49,1.9073486328125e-06
1083,up,49,49,2.86102294921875e-06
1084,right,49,49,1.430511474609375e-06
1085,up,49,49,2.384185791015625e-06
1086,right,49,49,1.9073486328125e-06
1087,up,49,49,2.1457672119140625e-06
1088,right,49,49,2.1457672119140625e-06
1089,up,49,49,2.384185791015625e-06
1090,right,49,49,1.9073486328125e-06
1091,up,49,49,2.6226043701171875e-06
1092,right,49,49,1.6689300537109375e-06
1093,up,49,49,6.67572021484375e-06
1094,right,49,49,1.430511474609375e-06
1095,up,49,49,2.1457672119140625e-06
1096,right,49,49,2.1457672119140625e-06
1097,up,49,49,1.9073486328125e-06
1098,right,49,49,2.1457672119140625e-06
1099,up,49,49,2.86102294921875e-06
1100,right,49,49,1.430511474609375e-06
1101,up,49,49,2.384185791015625e-06
1102,right,49,49,2.86102294921875e-06
1103,up,49,49,2.384185791015625e-06
1104,right,49,49,1.9073486328125e-06
1105,up,49,49,2.384185791015625e-06
1106,right,49,49,1.6689300537109375e-06
1107,up,49,49,2.1457672119140625e-06
1108,right,49,49,1.9073486328125e-06
1109,up,49,49,1.9073486328125e-06
1110,right,49,49,2.1457672119140625e-06
1111,up,49,49,2.1457672119140625e-06
1112,right,49,49,1.6689300537109375e-06
1113,up,49,49,2.1457672119140625e-06
1114,right,49,49,1.6689300537109375e-06
1115,up,49,49,2.384185791015625e-06
1116,right,49,49,1.9073486328125e-06
1117,up,49,49,2.1457672119140625e-06
1118,right,49,49,2.1457672119140625e-06
1119,up,49,49,4.76837158203125e-06
1120,right,49,49,1.6689300537109375e-06
1121,up,49,49,4.291534423828125e-06
1122,right,49,49,1.6689300537109375e-06
1123,up,49,49,2.384185791015625e-06
1124,right,49,49,1.9073486328125e-06
1125,up,49,49,3.0994415283203125e-06
1126,right,49,49,2.6226043701171875e-06
1127,up,49,49,2.86102294921875e-06
1128,right,49,49,1.6689300537109375e-06
1129,up,49,49,2.384185791015625e-06
1130,right,49,49,2.1457672119140625e-06
1131,up,49,49,2.384185791015625e-06
1132,right,49,49,1.6689300537109375e-06
1133,up,49,49,3.337860107421875e-06
1134,right,49,49,1.6689300537109375e-06
1135,up,49,49,5.9604644775390625e-06
1136,right,49,49,1.6689300537109375e-06
1137,up,49,49,4.291534423828125e-06
1138,right,49,49,1.6689300537109375e-06
1139,up,49,49,4.76837158203125e-06
1140,right,49,49,1.6689300537109375e-06
1141,up,49,49,2.6226043701171875e-06
1142,right,49,49,1.6689300537109375e-06
1143,up,49,49,2.384185791015625e-06
1144,right,49,49,1.9073486328125e-06
1145,up,49,49,2.86102294921875e-06
1146,right,49,49,1.9073486328125e-06
1147,up,49,49,2.384185791015625e-06
1148,right,49,49,1.6689300537109375e-06
1149,up,49,49,2.1457672119140625e-06
1150,right,49,49,2.1457672119140625e-06
1151,up,49,49,2.1457672119140625e-06
1152,right,49,49,1.6689300537109375e-06
1153,up,49,49,2.384185791015625e-06
1154,right,49,49,1.9073486328125e-06
1155,up,49,49,2.1457672119140625e-06
1156,right,49,49,1.9073486328125e-06
1157,up,49,49,3.337860107421875e-06
1158,right,49,49,1.6689300537109375e-06
1159,up,49,49,2.1457672119140625e-06
1160,right,49,49,1.9073486328125e-06
1161,up,49,49,2.1457672119140625e-06
1162,right,49,49,1.9073486328125e-06
1163,up,49,49,2.384185791015625e-06
1164,right,49,49,1.6689300537109375e-06
1165,up,49,49,2.1457672119140625e-06
1166,right,49,49,2.1457672119140625e-06
1167,up,49,49,2.384185791015625e-06
1168,right,49,49,2.1457672119140625e-06
1169,up,49,49,2.6226043701171875e-06
1170,right,49,49,1.430511474609375e-06
1171,up,49,49,2.1457672119140625e-06
1172,right,49,49,1.9073486328125e-06
1173,up,49,49,2.384185791015625e-06
1174,right,49,49,1.9073486328125e-06
1175,up,49,49,2.384185791015625e-06
1176,right,49,49,1.6689300537109375e-06
1177,up,49,49,2.1457672119140625e-06
1178,right,49,49,1.9073486328125e-06
1179,up,49,49,2.6226043701171875e-06
1180,right,49,49,1.9073486328125e-06
1181,up,49,49,2.1457672119140625e-06
1182,right,49,49,1.9073486328125e-06
1183,up,49,49,2.6226043701171875e-06
1184,right,49,49,2.1457672119140625e-06
1185,up,49,49,2.6226043701171875e-06
1186,right,49,49,1.6689300537109375e-06
1187,up,49,49,2.6226043701171875e-06
1188,right,49,49,1.6689300537109375e-06
1189,up,49,49,2.1457672119140625e-06
1190,right,49,49,2.1457672119140625e-06
1191,up,49,49,2.384185791015625e-06
1192,right,49,49,1.9073486328125e-06
1193,up,49,49,2.384185791015625e-06
1194,right,49,49,2.384185791015625e-06
1195,up,49,49,2.1457672119140625e-06
1196,right,49,49,1.9073486328125e-06
1197,up,49,49,2.384185791015625e-06
1198,right,49,49,2.1457672119140625e-06
1199,up,49,49,2.384185791015625e-06
1200,right,49,49,1.9073486328125e-06
1201,up,49,49,2.1457672119140625e-06
1202,right,49,49,2.384185791015625e-06
1203,up,49,49,2.6226043701171875e-06
1204,right,49,49,0.0017466545104980469
1205,up,49,49,3.5762786865234375e-06
1206,right,49,49,2.1457672119140625e-06
1207,up,49,49,2.1457672119140625e-06
1208,right,49,49,1.9073486328125e-06
1209,up,49,49,2.384185791015625e-06
1210,right,49,49,2.1457672119140625e-06
1211,up,49,49,3.0994415283203125e-06
1212,right,49,49,1.9073486328125e-06
1213,up,49,49,2.1457672119140625e-06
1214,right,49,49,2.384185791015625e-06
1215,up,49,49,2.6226043701171875e-06
1216,right,49,49,1.9073486328125e-06
1217,up,49,49,2.6226043701171875e-06
1218,right,49,49,1.430511474609375e-06
1219,up,49,49,2.6226043701171875e-06
1220,right,49,49,2.1457672119140625e-06
1221,up,49,49,3.5762786865234375e-06
1222,right,49,49,1.6689300537109375e-06
1223,up,49,49,2.6226043701171875e-06
1224,right,49,49,1.9073486328125e-06
1225,up,49,49,2.384185791015625e-06
1226,right,49,49,2.1457672119140625e-06
1227,up,49,49,2.1457672119140625e-06
1228,right,49,49,1.6689300537109375e-06
1229,up,49,49,2.1457672119140625e-06
1230,right,49,49,2.1457672119140625e-06
1231,up,49,49,2.6226043701171875e-06
1232,right,49,49,1.6689300537109375e-06
1233,up,49,49,2.6226043701171875e-06
1234,right,49,49,1.6689300537109375e-06
1235,up,49,49,2.384185791015625e-06
1236,right,49,49,1.6689300537109375e-06
1237,up,49,49,2.1457672119140625e-06
1238,right,49,49,1.9073486328125e-06
1239,up,49,49,4.0531158447265625e-06
1240,right,49,49,2.1457672119140625e-06
1241,up,49,49,2.384185791015625e-06
1242,right,49,49,1.9073486328125e-06
1243,up,49,49,3.0994415283203125e-06
1244,right,49,49,2.1457672119140625e-06
1245,up,49,49,2.1457672119140625e-06
1246,right,49,49,2.384185791015625e-06
1247,up,49,49,2.384185791015625e-06
1248,right,49,49,1.6689300537109375e-06
1249,up,49,49,2.6226043701171875e-06
1250,right,49,49,1.6689300537109375e-06
1251,up,49,49,2.1457672119140625e-06
1252,right,49,49,1.9073486328125e-06
1253,up,49,49,1.9073486328125e-06
1254,right,49,49,1.9073486328125e-06
1255,up,49,49,2.384185791015625e-06
1256,right,49,49,1.9073486328125e-06
1257,up,49,49,2.6226043701171875e-06
1258,right,49,49,1.9073486328125e-06
1259,up,49,49,2.1457672119140625e-06
1260,right,49,49,2.1457672119140625e-06
1261,up,49,49,2.1457672119140625e-06
1262,right,49,49,1.6689300537109375e-06
1263,up,49,49,2.1457672119140625e-06
1264,right,49,49,1.9073486328125e-06
1265,up,49,49,2.1457672119140625e-06
1266,right,49,49,1.6689300537109375e-06
1267,up,49,49,2.6226043701171875e-06
1268,right,49,49,1.6689300537109375e-06
1269,up,49,49,2.1457672119140625e-06
1270,right,49,49,1.6689300537109375e-06
1271,up,49,49,2.384185791015625e-06
1272,right,49,49,1.9073486328125e-06
1273,up,49,49,2.1457672119140625e-06
1274,right,49,49,2.1457672119140625e-06
1275,up,49,49,1.9073486328125e-06
1276,right,49,49,1.9073486328125e-06
1277,up,49,49,2.384185791015625e-06
1278,right,49,49,2.1457672119140625e-06
1279,up,49,49,2.6226043701171875e-06
1280,right,49,49,1.9073486328125e-06
1281,up,49,49,2.384185791015625e-06
1282,right,49,49,1.9073486328125e-06
1283,up,49,49,2.1457672119140625e-06
1284,right,49,49,1.9073486328125e-06
1285,up,49,49,3.0994415283203125e-06
1286,right,49,49,1.6689300537109375e-06
1287,up,49,49,3.0994415283203125e-06
1288,right,49,49,1.6689300537109375e-06
1289,up,49,49,2.86102294921875e-06
1290,right,49,49,1.9073486328125e-06
1291,up,49,49,2.1457672119140625e-06
1292,right,49,49,1.9073486328125e-06
1293,up,49,49,2.6226043701171875e-06
1294,right,49,49,1.6689300537109375e-06
1295,up,49,49,2.1457672119140625e-06
1296,right,49,49,2.1457672119140625e-06
1297,up,49,49,2.384185791015625e-06
1298,right,49,49,1.9073486328125e-06
1299,up,49,49,2.384185791015625e-06
1300,right,49,49,1.6689300537109375e-06
1301,up,49,49,2.384185791015625e-06
1302,right,49,49,1.6689300537109375e-06
1303,up,49,49,2.1457672119140625e-06
1304,right,49,49,2.1457672119140625e-06
1305,up,49,49,2.384185791015625e-06
1306,right,49,49,2.1457672119140625e-06
1307,up,49,49,2.1457672119140625e-06
1308,right,49,49,1.9073486328125e-06
1309,up,49,49,2.384185791015625e-06
1310,right,49,49,2.1457672119140625e-06
1311,up,49,49,2.6226043701171875e-06
1312,right,49,49,1.6689300537109375e-06
1313,up,49,49,2.6226043701171875e-06
1314,right,49,49,1.6689300537109375e-06
1315,up,49,49,2.384185791015625e-06
1316,right,49,49,1.9073486328125e-06
1317,up,49,49,1.9073486328125e-06
1318,right,49,49,2.1457672119140625e-06
1319,up,49,49,2.1457672119140625e-06
1320,right,49,49,2.1457672119140625e-06
1321,up,49,49,2.384185791015625e-06
1322,right,49,49,1.430511474609375e-06
1323,up,49,49,2.384185791015625e-06
1324,right,49,49,1.9073486328125e-06
1325,up,49,49,2.1457672119140625e-06
1326,right,49,49,1.9073486328125e-06
1327,up,49,49,2.1457672119140625e-06
1328,right,49,49,1.6689300537109375e-06
1329,up,49,49,2.384185791015625e-06
1330,right,49,49,1.9073486328125e-06
1331,up,49,49,2.1457672119140625e-06
1332,right,49,49,2.1457672119140625e-06
1333,up,49,49,2.1457672119140625e-06
1334,right,49,49,1.6689300537109375e-06
1335,up,49,49,2.1457672119140625e-06
1336,right,49,49,1.9073486328125e-06
1337,up,49,49,2.1457672119140625e-06
1338,right,49,49,2.1457672119140625e-06
1339,up,49,49,1.9073486328125e-06
1340,right,49,49,1.9073486328125e-06
1341,up,49,49,1.9073486328125e-06
1342,right,49,49,1.9073486328125e-06
1343,up,49,49,1.9073486328125e-06
1344,right,49,49,1.6689300537109375e-06
1345,up,49,49,2.1457672119140625e-06
1346,right,49,49,1.6689300537109375e-06
1347,up,49,49,2.384185791015625e-06
1348,right,49,49,2.1457672119140625e-06
1349,up,49,49,2.1457672119140625e-06
1350,right,49,49,1.6689300537109375e-06
1351,up,49,49,2.86102294921875e-06
1352,right,49,49,1.9073486328125e-06
1353,up,49,49,2.1457672119140625e-06
1354,right,49,49,2.1457672119140625e-06
1355,up,49,49,2.1457672119140625e-06
1356,right,49,49,1.6689300537109375e-06
1357,up,49,49,1.9073486328125e-06
1358,right,49,49,1.9073486328125e-06
1359,up,49,49,2.1457672119140625e-06
1360,right,49,49,1.6689300537109375e-06
1361,up,49,49,1.9073486328125e-06
1362,right,49,49,1.9073486328125e-06
1363,up,49,49,2.1457672119140625e-06
1364,right,49,49,2.384185791015625e-06
1365,up,49,49,2.384185791015625e-06
1366,right,49,49,1.9073486328125e-06
1367,up,49,49,2.1457672119140625e-06
1368,right,49,49,1.6689300537109375e-06
1369,up,49,49,2.1457672119140625e-06
1370,right,49,49,1.9073486328125e-06
1371,up,49,49,2.384185791015625e-06
1372,right,49,49,1.6689300537109375e-06
1373,up,49,49,2.384185791015625e-06
1374,right,49,49,2.6226043701171875e-06
1375,up,49,49,2.384185791015625e-06
1376,right,49,49,1.9073486328125e-06
1377,up,49,49,2.1457672119140625e-06
1378,right,49,49,1.9073486328125e-06
1379,up,49,49,2.6226043701171875e-06
1380,right,49,49,2.1457672119140625e-06
1381,up,49,49,2.6226043701171875e-06
1382,right,49,49,2.1457672119140625e-06
1383,up,49,49,3.337860107421875e-06
1384,right,49,49,1.6689300537109375e-06
1385,up,49,49,2.6226043701171875e-06
1386,right,49,49,2.1457672119140625e-06
1387,up,49,49,2.6226043701171875e-06
1388,right,49,49,1.9073486328125e-06
1389,up,49,49,2.384185791015625e-06
1390,right,49,49,2.1457672119140625e-06
1391,up,49,49,2.1457672119140625e-06
1392,right,49,49,1.9073486328125e-06
1393,up,49,49,3.0994415283203125e-06
1394,right,49,49,1.6689300537109375e-06
1395,up,49,49,2.6226043701171875e-06
1396,right,49,49,1.6689300537109375e-06
1397,up,49,49,2.384185791015625e-06
1398,right,49,49,1.430511474609375e-06
1399,up,49,49,2.6226043701171875e-06
1400,right,49,49,1.430511474609375e-06
1401,up,49,49,2.384185791015625e-06
1402,right,49,49,1.6689300537109375e-06
1403,up,49,49,2.384185791015625e-06
1404,right,49,49,0.001689910888671875
1405,up,49,49,2.6226043701171875e-06
1406,right,49,49,2.384185791015625e-06
1407,up,49,49,1.9073486328125e-06
1408,right,49,49,1.9073486328125e-06
1409,up,49,49,2.1457672119140625e-06
1410,right,49,49,1.9073486328125e-06
1411,up,49,49,2.384185791015625e-06
1412,right,49,49,1.6689300537109375e-06
