iteration,direction,points_sent,points_received,time
717,down,49,49,1.9073486328125e-06
718,left,49,49,1.6689300537109375e-06
719,down,49,49,2.1457672119140625e-06
720,left,49,49,1.6689300537109375e-06
721,down,49,49,2.6226043701171875e-06
722,left,49,49,1.6689300537109375e-06
723,down,49,49,1.6689300537109375e-06
724,left,49,49,1.9073486328125e-06
725,down,49,49,1.9073486328125e-06
726,left,49,49,1.6689300537109375e-06
727,down,49,49,1.9073486328125e-06
728,left,49,49,1.6689300537109375e-06
729,down,49,49,1.6689300537109375e-06
730,left,49,49,1.6689300537109375e-06
731,down,49,49,1.6689300537109375e-06
732,left,49,49,1.6689300537109375e-06
733,down,49,49,1.6689300537109375e-06
734,left,49,49,1.6689300537109375e-06
735,down,49,49,1.9073486328125e-06
736,left,49,49,1.6689300537109375e-06
737,down,49,49,1.6689300537109375e-06
738,left,49,49,1.6689300537109375e-06
739,down,49,49,1.6689300537109375e-06
740,left,49,49,1.6689300537109375e-06
741,down,49,49,1.9073486328125e-06
742,left,49,49,1.430511474609375e-06
743,down,49,49,1.6689300537109375e-06
744,left,49,49,1.6689300537109375e-06
745,down,49,49,1.6689300537109375e-06
746,left,49,49,1.6689300537109375e-06
747,down,49,49,1.6689300537109375e-06
748,left,49,49,1.430511474609375e-06
749,down,49,49,1.9073486328125e-06
750,left,49,49,2.384185791015625e-06
751,down,49,49,2.1457672119140625e-06
752,left,49,49,1.6689300537109375e-06
753,down,49,49,1.9073486328125e-06
754,left,49,49,1.9073486328125e-06
755,down,49,49,1.9073486328125e-06
756,left,49,49,1.6689300537109375e-06
757,down,49,49,1.9073486328125e-06
758,left,49,49,1.6689300537109375e-06
759,down,49,49,2.1457672119140625e-06
760,left,49,49,1.9073486328125e-06
761,down,49,49,1.6689300537109375e-06
762,left,49,49,1.6689300537109375e-06
763,down,49,49,1.9073486328125e-06
764,left,49,49,1.430511474609375e-06
765,down,49,49,1.6689300537109375e-06
766,left,49,49,1.6689300537109375e-06
767,down,49,49,1.9073486328125e-06
768,left,49,49,1.9073486328125e-06
769,down,49,49,1.6689300537109375e-06
770,left,49,49,1.9073486328125e-06
771,down,49,49,1.9073486328125e-06
772,left,49,49,1.9073486328125e-06
773,down,49,49,2.1457672119140625e-06
774,left,49,49,1.430511474609375e-06
775,down,49,49,1.6689300537109375e-06
776,left,49,49,1.9073486328125e-06
777,down,49,49,2.1457672119140625e-06
778,left,49,49,1.6689300537109375e-06
779,down,49,49,1.6689300537109375e-06
780,left,49,49,1.6689300537109375e-06
781,down,49,49,1.430511474609375e-06
782,left,49,49,1.430511474609375e-06
783,down,49,49,1.6689300537109375e-06
784,left,49,49,1.6689300537109375e-06
785,down,49,49,1.430511474609375e-06
786,left,49,49,1.6689300537109375e-06
787,down,49,49,1.9073486328125e-06
788,left,49,49,1.6689300537109375e-06
789,down,49,49,1.430511474609375e-06
790,left,49,49,1.6689300537109375e-06
791,down,49,49,1.430511474609375e-06
792,left,49,49,1.9073486328125e-06
793,down,49,49,1.6689300537109375e-06
794,left,49,49,1.6689300537109375e-06
795,down,49,49,3.337860107421875e-06
796,left,49,49,1.6689300537109375e-06
797,down,49,49,1.6689300537109375e-06
798,left,49,49,1.6689300537109375e-06
799,down,49,49,2.1457672119140625e-06
800,left,49,49,1.6689300537109375e-06
801,down,49,49,1.9073486328125e-06
802,left,49,49,1.6689300537109375e-06
803,down,49,49,1.9073486328125e-06
804,left,49,49,1.430511474609375e-06
805,down,49,49,2.384185791015625e-06
806,left,49,49,1.6689300537109375e-06
807,down,49,49,1.9073486328125e-06
808,left,49,49,1.430511474609375e-06
809,down,49,49,1.9073486328125e-06
810,left,49,49,1.6689300537109375e-06
811,down,49,49,2.384185791015625e-06
812,left,49,49,1.430511474609375e-06
813,down,49,49,1.9073486328125e-06
814,left,49,49,1.6689300537109375e-06
815,down,49,49,1.6689300537109375e-06
816,left,49,49,1.9073486328125e-06
817,down,49,49,2.384185791015625e-06
818,left,49,49,1.6689300537109375e-06
819,down,49,49,2.1457672119140625e-06
820,left,49,49,1.430511474609375e-06
821,down,49,49,1.9073486328125e-06
822,left,49,49,1.430511474609375e-06
823,down,49,49,1.9073486328125e-06
824,left,49,49,1.430511474609375e-06
825,down,49,49,1.9073486328125e-06
826,left,49,49,1.9073486328125e-06
827,down,49,49,1.6689300537109375e-06
828,left,49,49,1.6689300537109375e-06
829,down,49,49,2.1457672119140625e-06
830,left,49,49,1.6689300537109375e-06
831,down,49,49,1.9073486328125e-06
832,left,49,49,1.6689300537109375e-06
833,down,49,49,1.9073486328125e-06
834,left,49,49,1.6689300537109375e-06
835,down,49,49,1.6689300537109375e-06
836,left,49,49,1.9073486328125e-06
837,down,49,49,1.430511474609375e-05
838,left,49,49,2.384185791015625e-06
839,down,49,49,1.9073486328125e-06
840,left,49,49,1.430511474609375e-06
841,down,49,49,1.9073486328125e-06
842,left,49,49,1.430511474609375e-06
843,down,49,49,1.6689300537109375e-06
844,left,49,49,1.6689300537109375e-06
845,down,49,49,1.9073486328125e-06
846,left,49,49,1.430511474609375e-06
847,down,49,49,1.6689300537109375e-06
848,left,49,49,1.9073486328125e-06
849,down,49,49,1.9073486328125e-06
850,left,49,49,1.430511474609375e-06
851,down,49,49,1.6689300537109375e-06
852,left,49,49,1.9073486328125e-06
853,down,49,49,1.6689300537109375e-06
854,left,49,49,1.430511474609375e-06
855,down,49,49,1.9073486328125e-06
856,left,49,49,1.6689300537109375e-06
857,down,49,49,1.6689300537109375e-06
858,left,49,49,1.6689300537109375e-06
859,down,49,49,2.6226043701171875e-06
860,left,49,49,1.6689300537109375e-06
861,down,49,49,6.198883056640625e-06
862,left,49,49,2.384185791015625e-06
863,down,49,49,2.1457672119140625e-06
864,left,49,49,1.9073486328125e-06
865,down,49,49,1.9073486328125e-06
866,left,49,49,1.6689300537109375e-06
867,down,49,49,2.1457672119140625e-06
868,left,49,49,1.6689300537109375e-06
869,down,49,49,1.6689300537109375e-06
870,left,49,49,1.6689300537109375e-06
871,down,49,49,1.6689300537109375e-06
872,left,49,49,1.9073486328125e-06
873,down,49,49,1.6689300537109375e-06
874,left,49,49,1.9073486328125e-06
875,down,49,49,2.384185791015625e-06
876,left,49,49,1.9073486328125e-06
877,down,49,49,1.9073486328125e-06
878,left,49,49,1.6689300537109375e-06
879,down,49,49,1.9073486328125e-06
880,left,49,49,2.384185791015625e-06
881,down,49,49,1.9073486328125e-06
882,left,49,49,1.9073486328125e-06
883,down,49,49,1.9073486328125e-06
884,left,49,49,1.430511474609375e-06
885,down,49,49,2.1457672119140625e-06
886,left,49,49,1.6689300537109375e-06
887,down,49,49,1.9073486328125e-06
888,left,49,49,1.9073486328125e-06
889,down,49,49,1.9073486328125e-06
890,left,49,49,1.430511474609375e-06
891,down,49,49,1.9073486328125e-06
892,left,49,49,1.9073486328125e-06
893,down,49,49,1.9073486328125e-06
894,left,49,49,2.1457672119140625e-06
895,down,49,49,1.6689300537109375e-06
896,left,49,49,1.9073486328125e-06
897,down,49,49,1.9073486328125e-06
898,left,49,49,1.6689300537109375e-06
899,down,49,49,1.6689300537109375e-06
900,left,49,49,1.6689300537109375e-06
901,down,49,49,1.5020370483398438e-05
902,left,49,49,1.6689300537109375e-06
903,down,49,49,1.6689300537109375e-06
904,left,49,49,1.9073486328125e-06
905,down,49,49,2.1457672119140625e-06
906,left,49,49,1.9073486328125e-06
907,down,49,49,1.430511474609375e-06
908,left,49,49,1.430511474609375e-06
909,down,49,49,1.430511474609375e-06
910,left,49,49,1.6689300537109375e-06
911,down,49,49,1.6689300537109375e-06
912,left,49,49,1.6689300537109375e-06
913,down,49,49,1.6689300537109375e-06
914,left,49,49,1.9073486328125e-06
915,down,49,49,1.6689300537109375e-06
916,left,49,49,1.6689300537109375e-06
917,down,49,49,1.6689300537109375e-06
918,left,49,49,1.9073486328125e-06
919,down,49,49,1.6689300537109375e-06
920,left,49,49,1.6689300537109375e-06
921,down,49,49,1.9073486328125e-06
922,left,49,49,1.6689300537109375e-06
923,down,49,49,1.6689300537109375e-06
924,left,49,49,1.9073486328125e-06
925,down,49,49,1.6689300537109375e-06
926,left,49,49,1.6689300537109375e-06
927,down,49,49,1.6689300537109375e-06
928,left,49,49,1.6689300537109375e-06
929,down,49,49,1.6689300537109375e-06
930,left,49,49,1.430511474609375e-06
931,down,49,49,1.6689300537109375e-06
932,left,49,49,1.9073486328125e-06
933,down,49,49,1.9073486328125e-06
934,left,49,49,2.1457672119140625e-06
935,down,49,49,1.6689300537109375e-06
936,left,49,49,1.430511474609375e-06
937,down,49,49,1.9073486328125e-06
938,left,49,49,1.6689300537109375e-06
939,down,49,49,2.1457672119140625e-06
940,left,49,49,1.6689300537109375e-06
941,down,49,49,2.1457672119140625e-06
942,left,49,49,1.9073486328125e-06
943,down,49,49,1.9073486328125e-06
944,left,49,49,1.6689300537109375e-06
945,down,49,49,1.9073486328125e-06
946,left,49,49,1.430511474609375e-06
947,down,49,49,2.1457672119140625e-06
948,left,49,49,1.9073486328125e-06
949,down,49,49,1.9073486328125e-06
950,left,49,49,1.6689300537109375e-06
951,down,49,49,1.9073486328125e-06
952,left,49,49,1.6689300537109375e-06
953,down,49,49,1.6689300537109375e-06
954,left,49,49,1.9073486328125e-06
955,down,49,49,2.1457672119140625e-06
956,left,49,49,1.430511474609375e-06
957,down,49,49,2.1457672119140625e-06
958,left,49,49,1.6689300537109375e-06
959,down,49,49,2.1457672119140625e-06
960,left,49,49,1.6689300537109375e-06
961,down,49,49,1.9073486328125e-06
962,left,49,49,1.6689300537109375e-06
963,down,49,49,1.6689300537109375e-06
964,left,49,49,1.9073486328125e-06
965,down,49,49,1.71661376953125e-05
966,left,49,49,1.9073486328125e-06
967,down,49,49,1.9073486328125e-06
968,left,49,49,1.6689300537109375e-06
969,down,49,49,1.430511474609375e-06
970,left,49,49,1.6689300537109375e-06
971,down,49,49,1.9073486328125e-06
972,left,49,49,1.6689300537109375e-06
973,down,49,49,1.6689300537109375e-06
974,left,49,49,1.430511474609375e-06
975,down,49,49,1.6689300537109375e-06
976,left,49,49,1.9073486328125e-06
977,down,49,49,1.430511474609375e-06
978,left,49,49,1.6689300537109375e-06
979,down,49,49,1.6689300537109375e-06
980,left,49,49,1.430511474609375e-06
981,down,49,49,2.1457672119140625e-06
982,left,49,49,1.430511474609375e-06
983,down,49,49,3.5762786865234375e-06
984,left,49,49,1.9073486328125e-06
985,down,49,49,1.9073486328125e-06
986,left,49,49,1.430511474609375e-06
987,down,49,49,1.6689300537109375e-06
988,left,49,49,1.9073486328125e-06
989,down,49,49,1.9073486328125e-06
990,left,49,49,1.430511474609375e-06
991,down,49,49,1.9073486328125e-06
992,left,49,49,1.430511474609375e-06
993,down,49,49,1.9073486328125e-06
994,left,49,49,1.430511474609375e-06
995,down,49,49,2.1457672119140625e-06
996,left,49,49,1.430511474609375e-06
997,down,49,49,1.430511474609375e-06
998,left,49,49,1.430511474609375e-06
999,down,49,49,1.6689300537109375e-06
1000,left,49,49,1.6689300537109375e-06
1001,down,49,49,1.6689300537109375e-06
1002,left,49,49,1.6689300537109375e-06
1003,down,49,49,1.9073486328125e-06
1004,left,49,49,1.430511474609375e-06
1005,down,49,49,3.5762786865234375e-06
1006,left,49,49,2.1457672119140625e-06
1007,down,49,49,1.9073486328125e-06
1008,left,49,49,1.9073486328125e-06
1009,down,49,49,2.1457672119140625e-06
1010,left,49,49,1.6689300537109375e-06
1011,down,49,49,1.6689300537109375e-06
1012,left,49,49,1.6689300537109375e-06
1013,down,49,49,1.6689300537109375e-06
1014,left,49,49,1.6689300537109375e-06
1015,down,49,49,1.9073486328125e-06
1016,left,49,49,1.6689300537109375e-06
1017,down,49,49,1.6689300537109375e-06
1018,left,49,49,1.6689300537109375e-06
1019,down,49,49,1.6689300537109375e-06
1020,left,49,49,1.430511474609375e-06
1021,down,49,49,1.6689300537109375e-06
1022,left,49,49,1.9073486328125e-06
1023,down,49,49,1.9073486328125e-06
1024,left,49,49,1.6689300537109375e-06
1025,down,49,49,2.1457672119140625e-06
1026,left,49,49,1.6689300537109375e-06
1027,down,49,49,2.1457672119140625e-06
1028,left,49,49,1.430511474609375e-06
1029,down,49,49,1.621246337890625e-05
1030,left,49,49,1.6689300537109375e-06
1031,down,49,49,2.1457672119140625e-06
1032,left,49,49,1.6689300537109375e-06
1033,down,49,49,1.9073486328125e-06
1034,left,49,49,1.430511474609375e-06
1035,down,49,49,1.9073486328125e-06
1036,left,49,49,1.6689300537109375e-06
1037,down,49,49,1.9073486328125e-06
1038,left,49,49,1.9073486328125e-06
1039,down,49,49,1.6689300537109375e-06
1040,left,49,49,1.6689300537109375e-06
1041,down,49,49,1.6689300537109375e-06
1042,left,49,49,1.9073486328125e-06
1043,down,49,49,1.9073486328125e-06
1044,left,49,49,1.430511474609375e-06
1045,down,49,49,1.9073486328125e-06
1046,left,49,49,1.6689300537109375e-06
1047,down,49,49,1.9073486328125e-06
1048,left,49,49,1.6689300537109375e-06
1049,down,49,49,1.9073486328125e-06
1050,left,49,49,1.430511474609375e-06
1051,down,49,49,1.9073486328125e-06
1052,left,49,49,1.6689300537109375e-06
1053,down,49,49,2.1457672119140625e-06
1054,left,49,49,1.430511474609375e-06
1055,down,49,49,1.9073486328125e-06
1056,left,49,49,1.6689300537109375e-06
1057,down,49,49,1.6689300537109375e-06
1058,left,49,49,1.9073486328125e-06
1059,down,49,49,1.9073486328125e-06
1060,left,49,49,1.9073486328125e-06
1061,down,49,49,1.6689300537109375e-06
1062,left,49,49,1.9073486328125e-06
1063,down,49,49,2.1457672119140625e-06
1064,left,49,49,1.9073486328125e-06
1065,down,49,49,1.9073486328125e-06
1066,left,49,49,1.6689300537109375e-06
1067,down,49,49,1.6689300537109375e-06
1068,left,49,49,1.9073486328125e-06
1069,down,49,49,1.6689300537109375e-06
1070,left,49,49,1.6689300537109375e-06
1071,down,49,49,1.6689300537109375e-06
1072,left,49,49,1.6689300537109375e-06
1073,down,49,49,1.6689300537109375e-06
1074,left,49,49,2.1457672119140625e-06
1075,down,49,49,1.430511474609375e-06
1076,left,49,49,1.9073486328125e-06
1077,down,49,49,2.1457672119140625e-06
1078,left,49,49,1.430511474609375e-06
1079,down,49,49,1.6689300537109375e-06
1080,left,49,49,1.9073486328125e-06
1081,down,49,49,1.6689300537109375e-06
1082,left,49,49,1.6689300537109375e-06
1083,down,49,49,1.9073486328125e-06
1084,left,49,49,1.6689300537109375e-06
1085,down,49,49,1.9073486328125e-06
1086,left,49,49,1.6689300537109375e-06
1087,down,49,49,1.6689300537109375e-06
1088,left,49,49,1.6689300537109375e-06
1089,down,49,49,1.6689300537109375e-06
1090,left,49,49,1.6689300537109375e-06
1091,down,49,49,1.9073486328125e-06
1092,left,49,49,1.9073486328125e-06
1093,down,49,49,1.6689300537109375e-06
1094,left,49,49,1.430511474609375e-06
1095,down,49,49,1.6689300537109375e-06
1096,left,49,49,1.6689300537109375e-06
1097,down,49,49,1.6689300537109375e-06
1098,left,49,49,1.430511474609375e-06
1099,down,49,49,1.9073486328125e-06
1100,left,49,49,1.430511474609375e-06
1101,down,49,49,1.9073486328125e-06
1102,left,49,49,1.9073486328125e-06
1103,down,49,49,1.6689300537109375e-06
1104,left,49,49,1.9073486328125e-06
1105,down,49,49,1.9073486328125e-06
1106,left,49,49,1.430511474609375e-06
1107,down,49,49,1.9073486328125e-06
1108,left,49,49,1.430511474609375e-06
1109,down,49,49,1.430511474609375e-06
1110,left,49,49,1.430511474609375e-06
1111,down,49,49,1.6689300537109375e-06
1112,left,49,49,1.9073486328125e-06
1113,down,49,49,1.6689300537109375e-06
1114,left,49,49,1.9073486328125e-06
1115,down,49,49,2.384185791015625e-06
1116,left,49,49,2.86102294921875e-06
1117,down,49,49,1.6689300537109375e-06
1118,left,49,49,1.9073486328125e-06
1119,down,49,49,4.5299530029296875e-06
1120,left,49,49,1.6689300537109375e-06
1121,down,49,49,4.0531158447265625e-06
1122,left,49,49,1.9073486328125e-06
1123,down,49,49,1.9073486328125e-06
1124,left,49,49,1.430511474609375e-06
1125,down,49,49,2.384185791015625e-06
1126,left,49,49,2.1457672119140625e-06
1127,down,49,49,2.1457672119140625e-06
1128,left,49,49,1.6689300537109375e-06
1129,down,49,49,1.6689300537109375e-06
1130,left,49,49,1.9073486328125e-06
1131,down,49,49,2.1457672119140625e-06
1132,left,49,49,1.430511474609375e-06
1133,down,49,49,2.6226043701171875e-06
1134,left,49,49,2.6226043701171875e-06
1135,down,49,49,5.4836273193359375e-06
1136,left,49,49,1.9073486328125e-06
1137,down,49,49,3.5762786865234375e-06
1138,left,49,49,1.6689300537109375e-06
1139,down,49,49,2.6226043701171875e-06
1140,left,49,49,2.86102294921875e-06
1141,down,49,49,1.6689300537109375e-06
1142,left,49,49,2.6226043701171875e-06
1143,down,49,49,1.9073486328125e-06
1144,left,49,49,1.9073486328125e-06
1145,down,49,49,1.9073486328125e-06
1146,left,49,49,1.6689300537109375e-06
1147,down,49,49,2.1457672119140625e-06
1148,left,49,49,1.9073486328125e-06
1149,down,49,49,1.6689300537109375e-06
1150,left,49,49,1.9073486328125e-06
1151,down,49,49,1.6689300537109375e-06
1152,left,49,49,1.430511474609375e-06
1153,down,49,49,1.9073486328125e-06
1154,left,49,49,1.9073486328125e-06
1155,down,49,49,1.6689300537109375e-06
1156,left,49,49,1.430511474609375e-06
1157,down,49,49,1.430511474609375e-06
1158,left,49,49,1.430511474609375e-06
1159,down,49,49,1.9073486328125e-06
1160,left,49,49,1.430511474609375e-06
1161,down,49,49,1.6689300537109375e-06
1162,left,49,49,1.6689300537109375e-06
1163,down,49,49,1.9073486328125e-06
1164,left,49,49,1.430511474609375e-06
1165,down,49,49,1.6689300537109375e-06
1166,left,49,49,1.6689300537109375e-06
1167,down,49,49,1.9073486328125e-06
1168,left,49,49,1.9073486328125e-06
1169,down,49,49,2.1457672119140625e-06
1170,left,49,49,1.430511474609375e-06
1171,down,49,49,1.9073486328125e-06
1172,left,49,49,1.430511474609375e-06
1173,down,49,49,1.9073486328125e-06
1174,left,49,49,1.430511474609375e-06
1175,down,49,49,1.9073486328125e-06
1176,left,49,49,1.430511474609375e-06
1177,down,49,49,1.9073486328125e-06
1178,left,49,49,1.430511474609375e-06
1179,down,49,49,1.6689300537109375e-06
1180,left,49,49,1.430511474609375e-06
1181,down,49,49,1.6689300537109375e-06
1182,left,49,49,1.430511474609375e-06
1183,down,49,49,1.6689300537109375e-06
1184,left,49,49,1.9073486328125e-06
1185,down,49,49,1.9073486328125e-06
1186,left,49,49,1.6689300537109375e-06
1187,down,49,49,2.1457672119140625e-06
1188,left,49,49,1.6689300537109375e-06
1189,down,49,49,1.9073486328125e-06
1190,left,49,49,1.9073486328125e-06
1191,down,49,49,1.6689300537109375e-06
1192,left,49,49,1.6689300537109375e-06
1193,down,49,49,1.6689300537109375e-06
1194,left,49,49,1.9073486328125e-06
1195,down,49,49,1.9073486328125e-06
1196,left,49,49,1.430511474609375e-06
1197,down,49,49,2.1457672119140625e-06
1198,left,49,49,1.6689300537109375e-06
1199,down,49,49,1.9073486328125e-06
1200,left,49,49,1.430511474609375e-06
1201,down,49,49,1.6689300537109375e-06
1202,left,49,49,1.430511474609375e-06
1203,down,49,49,1.9073486328125e-06
1204,left,49,49,1.6689300537109375e-06
1205,down,49,49,3.337860107421875e-06
1206,left,49,49,1.6689300537109375e-06
1207,down,49,49,1.6689300537109375e-06
1208,left,49,49,1.6689300537109375e-06
1209,down,49,49,1.9073486328125e-06
1210,left,49,49,1.9073486328125e-06
1211,down,49,49,2.1457672119140625e-06
1212,left,49,49,1.9073486328125e-06
1213,down,49,49,1.9073486328125e-06
1214,left,49,49,1.430511474609375e-06
1215,down,49,49,1.6689300537109375e-06
1216,left,49,49,1.6689300537109375e-06
1217,down,49,49,2.1457672119140625e-06
1218,left,49,49,1.430511474609375e-06
1219,down,49,49,2.1457672119140625e-06
1220,left,49,49,1.6689300537109375e-06
1221,down,49,49,1.52587890625e-05
1222,left,49,49,2.86102294921875e-06
1223,down,49,49,2.384185791015625e-06
1224,left,49,49,1.430511474609375e-06
1225,down,49,49,1.430511474609375e-06
1226,left,49,49,1.6689300537109375e-06
1227,down,49,49,1.9073486328125e-06
1228,left,49,49,1.6689300537109375e-06
1229,down,49,49,1.6689300537109375e-06
1230,left,49,49,1.6689300537109375e-06
1231,down,49,49,1.9073486328125e-06
1232,left,49,49,1.430511474609375e-06
1233,down,49,49,2.1457672119140625e-06
1234,left,49,49,1.430511474609375e-06
1235,down,49,49,1.6689300537109375e-06
1236,left,49,49,1.6689300537109375e-06
1237,down,49,49,1.9073486328125e-06
1238,left,49,49,1.6689300537109375e-06
1239,down,49,49,3.337860107421875e-06
1240,left,49,49,1.9073486328125e-06
1241,down,49,49,1.9073486328125e-06
1242,left,49,49,1.9073486328125e-06
1243,down,49,49,2.384185791015625e-06
1244,left,49,49,2.1457672119140625e-06
1245,down,49,49,1.6689300537109375e-06
1246,left,49,49,2.6226043701171875e-06
1247,down,49,49,1.9073486328125e-06
1248,left,49,49,1.6689300537109375e-06
1249,down,49,49,2.1457672119140625e-06
1250,left,49,49,1.6689300537109375e-06
1251,down,49,49,1.6689300537109375e-06
1252,left,49,49,1.6689300537109375e-06
1253,down,49,49,1.6689300537109375e-06
1254,left,49,49,1.430511474609375e-06
1255,down,49,49,1.9073486328125e-06
1256,left,49,49,1.9073486328125e-06
1257,down,49,49,1.9073486328125e-06
1258,left,49,49,1.6689300537109375e-06
1259,down,49,49,1.9073486328125e-06
1260,left,49,49,1.9073486328125e-06
1261,down,49,49,1.9073486328125e-06
1262,left,49,49,1.430511474609375e-06
1263,down,49,49,2.1457672119140625e-06
1264,left,49,49,1.6689300537109375e-06
1265,down,49,49,1.6689300537109375e-06
1266,left,49,49,1.6689300537109375e-06
1267,down,49,49,1.9073486328125e-06
1268,left,49,49,1.6689300537109375e-06
1269,down,49,49,1.430511474609375e-06
1270,left,49,49,2.1457672119140625e-06
1271,down,49,49,1.9073486328125e-06
1272,left,49,49,1.430511474609375e-06
1273,down,49,49,1.430511474609375e-06
1274,left,49,49,1.9073486328125e-06
1275,down,49,49,1.430511474609375e-06
1276,left,49,49,1.6689300537109375e-06
1277,down,49,49,1.9073486328125e-06
1278,left,49,49,1.9073486328125e-06
1279,down,49,49,1.9073486328125e-06
1280,left,49,49,1.430511474609375e-06
1281,down,49,49,1.6689300537109375e-06
1282,left,49,49,1.6689300537109375e-06
1283,down,49,49,1.6689300537109375e-06
1284,left,49,49,1.9073486328125e-06
1285,down,49,49,1.33514404296875e-05
1286,left,49,49,1.6689300537109375e-06
1287,down,49,49,2.1457672119140625e-06
1288,left,49,49,1.6689300537109375e-06
1289,down,49,49,1.6689300537109375e-06
1290,left,49,49,2.384185791015625e-06
1291,down,49,49,1.9073486328125e-06
1292,left,49,49,1.6689300537109375e-06
1293,down,49,49,1.9073486328125e-06
1294,left,49,49,1.6689300537109375e-06
1295,down,49,49,1.6689300537109375e-06
1296,left,49,49,1.6689300537109375e-06
1297,down,49,49,1.6689300537109375e-06
1298,left,49,49,1.6689300537109375e-06
1299,down,49,49,1.9073486328125e-06
1300,left,49,49,1.9073486328125e-06
1301,down,49,49,1.9073486328125e-06
1302,left,49,49,1.6689300537109375e-06
1303,down,49,49,1.6689300537109375e-06
1304,left,49,49,1.9073486328125e-06
1305,down,49,49,1.430511474609375e-06
1306,left,49,49,1.6689300537109375e-06
1307,down,49,49,2.1457672119140625e-06
1308,left,49,49,1.6689300537109375e-06
1309,down,49,49,1.430511474609375e-06
1310,left,49,49,1.9073486328125e-06
1311,down,49,49,2.1457672119140625e-06
1312,left,49,49,1.6689300537109375e-06
1313,down,49,49,1.6689300537109375e-06
1314,left,49,49,1.430511474609375e-06
1315,down,49,49,1.6689300537109375e-06
1316,left,49,49,1.6689300537109375e-06
1317,down,49,49,1.6689300537109375e-06
1318,left,49,49,1.9073486328125e-06
1319,down,49,49,1.6689300537109375e-06
1320,left,49,49,1.9073486328125e-06
1321,down,49,49,1.9073486328125e-06
1322,left,49,49,1.6689300537109375e-06
1323,down,49,49,1.6689300537109375e-06
1324,left,49,49,1.6689300537109375e-06
1325,down,49,49,1.6689300537109375e-06
1326,left,49,49,1.6689300537109375e-06
1327,down,49,49,1.6689300537109375e-06
1328,left,49,49,1.430511474609375e-06
1329,down,49,49,1.9073486328125e-06
1330,left,49,49,1.9073486328125e-06
1331,down,49,49,1.6689300537109375e-06
1332,left,49,49,1.6689300537109375e-06
1333,down,49,49,1.9073486328125e-06
1334,left,49,49,1.430511474609375e-06
1335,down,49,49,1.6689300537109375e-06
1336,left,49,49,1.9073486328125e-06
1337,down,49,49,1.430511474609375e-06
1338,left,49,49,1.430511474609375e-06
1339,down,49,49,1.6689300537109375e-06
1340,left,49,49,1.430511474609375e-06
1341,down,49,49,1.6689300537109375e-06
1342,left,49,49,1.6689300537109375e-06
1343,down,49,49,1.9073486328125e-06
1344,left,49,49,1.6689300537109375e-06
1345,down,49,49,1.9073486328125e-06
1346,left,49,49,1.430511474609375e-06
1347,down,49,49,1.9073486328125e-06
1348,left,49,49,1.6689300537109375e-06
1349,down,49,49,1.3828277587890625e-05
1350,left,49,49,1.6689300537109375e-06
1351,down,49,49,1.9073486328125e-06
1352,left,49,49,1.9073486328125e-06
1353,down,49,49,1.6689300537109375e-06
1354,left,49,49,1.9073486328125e-06
1355,down,49,49,1.9073486328125e-06
1356,left,49,49,1.6689300537109375e-06
1357,down,49,49,1.6689300537109375e-06
1358,left,49,49,1.6689300537109375e-06
1359,down,49,49,1.9073486328125e-06
1360,left,49,49,1.6689300537109375e-06
1361,down,49,49,1.6689300537109375e-06
1362,left,49,49,1.6689300537109375e-06
1363,down,49,49,1.9073486328125e-06
1364,left,49,49,1.9073486328125e-06
1365,down,49,49,1.6689300537109375e-06
1366,left,49,49,1.6689300537109375e-06
1367,down,49,49,1.9073486328125e-06
1368,left,49,49,1.430511474609375e-06
1369,down,49,49,1.430511474609375e-06
1370,left,49,49,1.9073486328125e-06
1371,down,49,49,1.9073486328125e-06
1372,left,49,49,1.6689300537109375e-06
1373,down,49,49,1.6689300537109375e-06
1374,left,49,49,1.6689300537109375e-06
1375,down,49,49,2.1457672119140625e-06
1376,left,49,49,2.1457672119140625e-06
1377,down,49,49,1.9073486328125e-06
1378,left,49,49,1.6689300537109375e-06
1379,down,49,49,2.384185791015625e-06
1380,left,49,49,1.9073486328125e-06
1381,down,49,49,1.9073486328125e-06
1382,left,49,49,1.6689300537109375e-06
1383,down,49,49,1.9073486328125e-06
1384,left,49,49,2.384185791015625e-06
1385,down,49,49,1.6689300537109375e-06
1386,left,49,49,1.9073486328125e-06
1387,down,49,49,2.1457672119140625e-06
1388,left,49,49,1.9073486328125e-06
1389,down,49,49,1.9073486328125e-06
1390,left,49,49,1.6689300537109375e-06
1391,down,49,49,1.6689300537109375e-06
1392,left,49,49,1.9073486328125e-06
1393,down,49,49,2.86102294921875e-06
1394,left,49,49,1.9073486328125e-06
1395,down,49,49,2.1457672119140625e-06
1396,left,49,49,1.9073486328125e-06
1397,down,49,49,1.9073486328125e-06
1398,left,49,49,1.6689300537109375e-06
1399,down,49,49,1.9073486328125e-06
1400,left,49,49,1.9073486328125e-06
1401,down,49,49,2.1457672119140625e-06
1402,left,49,49,1.430511474609375e-06
1403,down,49,49,1.6689300537109375e-06
1404,left,49,49,1.6689300537109375e-06
1405,down,49,49,1.9073486328125e-06
1406,left,49,49,3.814697265625e-06
1407,down,49,49,1.6689300537109375e-06
1408,left,49,49,1.6689300537109375e-06
1409,down,49,49,1.6689300537109375e-06
1410,left,49,49,1.9073486328125e-06
1411,down,49,49,2.1457672119140625e-06
1412,left,49,49,1.430511474609375e-06
