rank,start_x,end_x,start_y,end_y,local_nx,local_ny,iterations,exec_time,comm_time,overhead,final_error,U,iteration,neighbor,direction,n_points
1,,,,,,,,,1.063900026565534e-05,,,,984.0,0.0,down,24.0
1,,,,,,,,,3.4569998206279706e-06,,,,984.0,3.0,right,24.0
1,,,,,,,,,9.571999726176728e-06,,,,985.0,0.0,down,24.0
1,,,,,,,,,2.855399998225039e-05,,,,985.0,3.0,right,24.0
1,,,,,,,,,1.1840999832202215e-05,,,,986.0,0.0,down,24.0
1,,,,,,,,,3.836000360024627e-06,,,,986.0,3.0,right,24.0
1,,,,,,,,,1.23300001177995e-05,,,,987.0,0.0,down,24.0
1,,,,,,,,,3.3639998946455307e-06,,,,987.0,3.0,right,24.0
1,,,,,,,,,1.0425000255054329e-05,,,,988.0,0.0,down,24.0
1,,,,,,,,,4.366999746707734e-06,,,,988.0,3.0,right,24.0
1,,,,,,,,,1.1660999916784931e-05,,,,989.0,0.0,down,24.0
1,,,,,,,,,3.3810001696110703e-06,,,,989.0,3.0,right,24.0
1,,,,,,,,,7.913000445114449e-06,,,,990.0,0.0,down,24.0
1,,,,,,,,,6.469000254583079e-06,,,,990.0,3.0,right,24.0
1,,,,,,,,,1.0783000107039697e-05,,,,991.0,0.0,down,24.0
1,,,,,,,,,3.680999725474976e-06,,,,991.0,3.0,right,24.0
1,,,,,,,,,1.7086999832827132e-05,,,,992.0,0.0,down,24.0
1,,,,,,,,,8.955000339483377e-06,,,,992.0,3.0,right,24.0
1,,,,,,,,,1.2374000107229222e-05,,,,993.0,0.0,down,24.0
1,,,,,,,,,3.4130002859456e-06,,,,993.0,3.0,right,24.0
1,,,,,,,,,1.6508000044268556e-05,,,,994.0,0.0,down,24.0
1,,,,,,,,,5.232000148680527e-06,,,,994.0,3.0,right,24.0
1,,,,,,,,,9.627000054024393e-06,,,,995.0,0.0,down,24.0
1,,,,,,,,,3.6770002225239296e-06,,,,995.0,3.0,right,24.0
1,,,,,,,,,1.3043999842921039e-05,,,,996.0,0.0,down,24.0
1,,,,,,,,,3.713999831234105e-06,,,,996.0,3.0,right,24.0
1,,,,,,,,,7.9100000220933e-06,,,,997.0,0.0,down,24.0
1,,,,,,,,,7.6199999057280365e-06,,,,997.0,3.0,right,24.0
1,,,,,,,,,1.2333000086073298e-05,,,,998.0,0.0,down,24.0
1,,,,,,,,,3.6379997254698537e-06,,,,998.0,3.0,right,24.0
1,,,,,,,,,1.3097000191919506e-05,,,,999.0,0.0,down,24.0
1,,,,,,,,,6.356000085361302e-06,,,,999.0,3.0,right,24.0
1,,,,,,,,,1.15540001388581e-05,,,,1000.0,0.0,down,24.0
1,,,,,,,,,3.2269999792333692e-06,,,,1000.0,3.0,right,24.0
1,,,,,,,,,2.8937000024598092e-05,,,,1001.0,0.0,down,24.0
1,,,,,,,,,1.327700010733679e-05,,,,1001.0,3.0,right,24.0
1,,,,,,,,,9.066000075108605e-06,,,,1002.0,0.0,down,24.0
1,,,,,,,,,4.7639996409998275e-06,,,,1002.0,3.0,right,24.0
1,,,,,,,,,1.11660001493874e-05,,,,1003.0,0.0,down,24.0
1,,,,,,,,,7.711999842285877e-06,,,,1003.0,3.0,right,24.0
1,,,,,,,,,1.3395000223681564e-05,,,,1004.0,0.0,down,24.0
1,,,,,,,,,4.826999884244287e-06,,,,1004.0,3.0,right,24.0
1,,,,,,,,,1.0907000159932068e-05,,,,1005.0,0.0,down,24.0
1,,,,,,,,,6.383999789250083e-06,,,,1005.0,3.0,right,24.0
1,,,,,,,,,9.665000106906518e-06,,,,1006.0,0.0,down,24.0
1,,,,,,,,,8.040000011533266e-06,,,,1006.0,3.0,right,24.0
1,,,,,,,,,9.838000096351607e-06,,,,1007.0,0.0,down,24.0
1,,,,,,,,,6.646999736403814e-06,,,,1007.0,3.0,right,24.0
1,,,,,,,,,1.0141000075236661e-05,,,,1008.0,0.0,down,24.0
1,,,,,,,,,8.256999990408076e-06,,,,1008.0,3.0,right,24.0
1,,,,,,,,,9.01099974726094e-06,,,,1009.0,0.0,down,24.0
1,,,,,,,,,1.492000001235283e-05,,,,1009.0,3.0,right,24.0
1,,,,,,,,,1.1980999715888174e-05,,,,1010.0,0.0,down,24.0
1,,,,,,,,,7.287000244105002e-06,,,,1010.0,3.0,right,24.0
1,,,,,,,,,1.181800007543643e-05,,,,1011.0,0.0,down,24.0
1,,,,,,,,,7.428000117215561e-06,,,,1011.0,3.0,right,24.0
1,,,,,,,,,1.0864999694604194e-05,,,,1012.0,0.0,down,24.0
1,,,,,,,,,5.577000138146104e-06,,,,1012.0,3.0,right,24.0
1,,,,,,,,,1.3439000213111285e-05,,,,1013.0,0.0,down,24.0
1,,,,,,,,,4.9450000005890615e-06,,,,1013.0,3.0,right,24.0
1,,,,,,,,,2.1502999970834935e-05,,,,1014.0,0.0,down,24.0
1,,,,,,,,,3.8010002754162997e-06,,,,1014.0,3.0,right,24.0
1,,,,,,,,,1.5192999853752553e-05,,,,1015.0,0.0,down,24.0
1,,,,,,,,,4.895000074611744e-06,,,,1015.0,3.0,right,24.0
1,,,,,,,,,1.4283000382420141e-05,,,,1016.0,0.0,down,24.0
1,,,,,,,,,0.0001179440000669274,,,,1016.0,3.0,right,24.0
1,,,,,,,,,2.7257000056124525e-05,,,,1017.0,0.0,down,24.0
1,,,,,,,,,9.130199987339438e-05,,,,1017.0,3.0,right,24.0
1,,,,,,,,,1.8854999780160142e-05,,,,1018.0,0.0,down,24.0
1,,,,,,,,,3.6040000850334764e-06,,,,1018.0,3.0,right,24.0
1,,,,,,,,,1.1591000202315627e-05,,,,1019.0,0.0,down,24.0
1,,,,,,,,,5.7009997362911236e-06,,,,1019.0,3.0,right,24.0
1,,,,,,,,,1.296499976888299e-05,,,,1020.0,0.0,down,24.0
1,,,,,,,,,4.790000275534112e-06,,,,1020.0,3.0,right,24.0
1,,,,,,,,,1.8654000086826272e-05,,,,1021.0,0.0,down,24.0
1,,,,,,,,,7.1889999162522145e-06,,,,1021.0,3.0,right,24.0
1,,,,,,,,,9.962999683921225e-06,,,,1022.0,0.0,down,24.0
1,,,,,,,,,5.564999810303561e-06,,,,1022.0,3.0,right,24.0
1,,,,,,,,,1.0179000128118787e-05,,,,1023.0,0.0,down,24.0
1,,,,,,,,,7.731999630777864e-06,,,,1023.0,3.0,right,24.0
1,,,,,,,,,1.5312999948946526e-05,,,,1024.0,0.0,down,24.0
1,,,,,,,,,1.0229999588773353e-05,,,,1024.0,3.0,right,24.0
1,,,,,,,,,1.3904000297770835e-05,,,,1025.0,0.0,down,24.0
1,,,,,,,,,1.3842000043950975e-05,,,,1025.0,3.0,right,24.0
1,,,,,,,,,1.2457999673642917e-05,,,,1026.0,0.0,down,24.0
1,,,,,,,,,9.373000011692056e-06,,,,1026.0,3.0,right,24.0
1,,,,,,,,,7.419000212394167e-06,,,,1027.0,0.0,down,24.0
1,,,,,,,,,9.433000286662718e-06,,,,1027.0,3.0,right,24.0
1,,,,,,,,,1.2605999927473022e-05,,,,1028.0,0.0,down,24.0
1,,,,,,,,,6.407000000763219e-06,,,,1028.0,3.0,right,24.0
1,,,,,,,,,1.246900001206086e-05,,,,1029.0,0.0,down,24.0
1,,,,,,,,,1.453300001230673e-05,,,,1029.0,3.0,right,24.0
1,,,,,,,,,1.0550000297371298e-05,,,,1030.0,0.0,down,24.0
1,,,,,,,,,5.848000000696629e-06,,,,1030.0,3.0,right,24.0
1,,,,,,,,,1.2589000107254833e-05,,,,1031.0,0.0,down,24.0
1,,,,,,,,,7.045999609545106e-06,,,,1031.0,3.0,right,24.0
1,,,,,,,,,8.087999958661385e-06,,,,1032.0,0.0,down,24.0
1,,,,,,,,,8.36100025480846e-06,,,,1032.0,3.0,right,24.0
1,,,,,,,,,1.1487000392662594e-05,,,,1033.0,0.0,down,24.0
1,,,,,,,,,9.718000001157634e-06,,,,1033.0,3.0,right,24.0
1,,,,,,,,,1.110499988499214e-05,,,,1034.0,0.0,down,24.0
1,,,,,,,,,1.211200014950009e-05,,,,1034.0,3.0,right,24.0
1,,,,,,,,,1.1702999927365454e-05,,,,1035.0,0.0,down,24.0
1,,,,,,,,,9.494000096310629e-06,,,,1035.0,3.0,right,24.0
1,,,,,,,,,1.2809000054403441e-05,,,,1036.0,0.0,down,24.0
1,,,,,,,,,4.14099986301153e-06,,,,1036.0,3.0,right,24.0
1,,,,,,,,,1.573899999129935e-05,,,,1037.0,0.0,down,24.0
1,,,,,,,,,1.872099983302178e-05,,,,1037.0,3.0,right,24.0
1,,,,,,,,,1.0574000043561682e-05,,,,1038.0,0.0,down,24.0
1,,,,,,,,,7.199999799922807e-06,,,,1038.0,3.0,right,24.0
1,,,,,,,,,2.2789000013290206e-05,,,,1039.0,0.0,down,24.0
1,,,,,,,,,1.1235999863856705e-05,,,,1039.0,3.0,right,24.0
1,,,,,,,,,9.363000117446063e-06,,,,1040.0,0.0,down,24.0
1,,,,,,,,,4.285000159143237e-06,,,,1040.0,3.0,right,24.0
1,,,,,,,,,1.0897000265686074e-05,,,,1041.0,0.0,down,24.0
1,,,,,,,,,6.655000106547959e-06,,,,1041.0,3.0,right,24.0
1,,,,,,,,,1.2897000033262884e-05,,,,1042.0,0.0,down,24.0
1,,,,,,,,,8.380000053875847e-06,,,,1042.0,3.0,right,24.0
1,,,,,,,,,1.1682000149448868e-05,,,,1043.0,0.0,down,24.0
1,,,,,,,,,5.78399976802757e-06,,,,1043.0,3.0,right,24.0
1,,,,,,,,,1.6631000107736327e-05,,,,1044.0,0.0,down,24.0
1,,,,,,,,,6.828999630670296e-06,,,,1044.0,3.0,right,24.0
1,,,,,,,,,9.27500013858662e-06,,,,1045.0,0.0,down,24.0
1,,,,,,,,,2.4510000002919696e-06,,,,1045.0,3.0,right,24.0
1,,,,,,,,,1.1809999705292284e-05,,,,1046.0,0.0,down,24.0
1,,,,,,,,,1.5520000033575343e-05,,,,1046.0,3.0,right,24.0
1,,,,,,,,,2.5120999907812802e-05,,,,1047.0,0.0,down,24.0
1,,,,,,,,,1.1113000255136285e-05,,,,1047.0,3.0,right,24.0
1,,,,,,,,,1.1541000276338309e-05,,,,1048.0,0.0,down,24.0
1,,,,,,,,,4.372000148578081e-06,,,,1048.0,3.0,right,24.0
1,,,,,,,,,1.1750999874493573e-05,,,,1049.0,0.0,down,24.0
1,,,,,,,,,1.0814999768626876e-05,,,,1049.0,3.0,right,24.0
1,,,,,,,,,1.337000003331923e-05,,,,1050.0,0.0,down,24.0
1,,,,,,,,,3.7609997889376245e-06,,,,1050.0,3.0,right,24.0
1,,,,,,,,,1.0404000022390392e-05,,,,1051.0,0.0,down,24.0
1,,,,,,,,,4.938000074616866e-06,,,,1051.0,3.0,right,24.0
1,,,,,,,,,1.1583000286918832e-05,,,,1052.0,0.0,down,24.0
1,,,,,,,,,3.86200008506421e-06,,,,1052.0,3.0,right,24.0
1,,,,,,,,,1.3071000012132572e-05,,,,1053.0,0.0,down,24.0
1,,,,,,,,,3.2920002013270278e-06,,,,1053.0,3.0,right,24.0
1,,,,,,,,,1.1984999673586572e-05,,,,1054.0,0.0,down,24.0
1,,,,,,,,,3.533999915816821e-06,,,,1054.0,3.0,right,24.0
1,,,,,,,,,6.880999990244163e-06,,,,1055.0,0.0,down,24.0
1,,,,,,,,,3.999999989900971e-06,,,,1055.0,3.0,right,24.0
1,,,,,,,,,1.4724999800819205e-05,,,,1056.0,0.0,down,24.0
1,,,,,,,,,1.0922999990725657e-05,,,,1056.0,3.0,right,24.0
1,,,,,,,,,1.4326999917102512e-05,,,,1057.0,0.0,down,24.0
1,,,,,,,,,5.602999863185687e-06,,,,1057.0,3.0,right,24.0
1,,,,,,,,,7.839000318199396e-06,,,,1058.0,0.0,down,24.0
1,,,,,,,,,5.820999831485096e-06,,,,1058.0,3.0,right,24.0
1,,,,,,,,,1.1952000022574794e-05,,,,1059.0,0.0,down,24.0
1,,,,,,,,,5.812999916088302e-06,,,,1059.0,3.0,right,24.0
1,,,,,,,,,1.576999966346193e-05,,,,1060.0,0.0,down,24.0
1,,,,,,,,,4.2280003071937244e-06,,,,1060.0,3.0,right,24.0
1,,,,,,,,,1.0988999747496564e-05,,,,1061.0,0.0,down,24.0
1,,,,,,,,,9.891999980027322e-06,,,,1061.0,3.0,right,24.0
1,,,,,,,,,1.293500008614501e-05,,,,1062.0,0.0,down,24.0
1,,,,,,,,,8.85600002220599e-06,,,,1062.0,3.0,right,24.0
1,,,,,,,,,7.3730002441152465e-06,,,,1063.0,0.0,down,24.0
1,,,,,,,,,9.332999979960732e-06,,,,1063.0,3.0,right,24.0
1,,,,,,,,,1.4023999938217457e-05,,,,1064.0,0.0,down,24.0
1,,,,,,,,,7.677999747102149e-06,,,,1064.0,3.0,right,24.0
1,,,,,,,,,1.2072000117768766e-05,,,,1065.0,0.0,down,24.0
1,,,,,,,,,1.0071999895444605e-05,,,,1065.0,3.0,right,24.0
1,,,,,,,,,1.0057000054075615e-05,,,,1066.0,0.0,down,24.0
1,,,,,,,,,4.954999894835055e-06,,,,1066.0,3.0,right,24.0
1,,,,,,,,,1.1541999811015557e-05,,,,1067.0,0.0,down,24.0
1,,,,,,,,,6.300000222836388e-06,,,,1067.0,3.0,right,24.0
1,,,,,,,,,8.183999852917623e-06,,,,1068.0,0.0,down,24.0
1,,,,,,,,,5.216000317886937e-06,,,,1068.0,3.0,right,24.0
1,,,,,,,,,1.3025000043853652e-05,,,,1069.0,0.0,down,24.0
1,,,,,,,,,5.092999799671816e-06,,,,1069.0,3.0,right,24.0
1,,,,,,,,,1.2784999853465706e-05,,,,1070.0,0.0,down,24.0
1,,,,,,,,,5.175999831408262e-06,,,,1070.0,3.0,right,24.0
1,,,,,,,,,1.214299982166267e-05,,,,1071.0,0.0,down,24.0
1,,,,,,,,,6.93199990564608e-06,,,,1071.0,3.0,right,24.0
1,,,,,,,,,1.4007000117999269e-05,,,,1072.0,0.0,down,24.0
1,,,,,,,,,6.273000053624855e-06,,,,1072.0,3.0,right,24.0
1,,,,,,,,,8.000999969226541e-06,,,,1073.0,0.0,down,24.0
1,,,,,,,,,5.066000085207634e-06,,,,1073.0,3.0,right,24.0
1,,,,,,,,,1.1500000255182385e-05,,,,1074.0,0.0,down,24.0
1,,,,,,,,,6.232000032468932e-06,,,,1074.0,3.0,right,24.0
1,,,,,,,,,1.060900012817001e-05,,,,1075.0,0.0,down,24.0
1,,,,,,,,,6.1380001170618925e-06,,,,1075.0,3.0,right,24.0
1,,,,,,,,,1.3065999610262224e-05,,,,1076.0,0.0,down,24.0
1,,,,,,,,,3.960999947594246e-06,,,,1076.0,3.0,right,24.0
1,,,,,,,,,1.8675999854167458e-05,,,,1077.0,0.0,down,24.0
1,,,,,,,,,6.379999831551686e-06,,,,1077.0,3.0,right,24.0
1,,,,,,,,,1.0013000064645894e-05,,,,1078.0,0.0,down,24.0
1,,,,,,,,,5.319000138115371e-06,,,,1078.0,3.0,right,24.0
1,,,,,,,,,9.698000212665647e-06,,,,1079.0,0.0,down,24.0
1,,,,,,,,,3.891000233124942e-06,,,,1079.0,3.0,right,24.0
1,,,,,,,,,1.6227999822149286e-05,,,,1080.0,0.0,down,24.0
1,,,,,,,,,1.377099988530972e-05,,,,1080.0,3.0,right,24.0
1,,,,,,,,,9.851999948295997e-06,,,,1081.0,0.0,down,24.0
1,,,,,,,,,4.649999937100802e-06,,,,1081.0,3.0,right,24.0
1,,,,,,,,,1.10119999590097e-05,,,,1082.0,0.0,down,24.0
1,,,,,,,,,4.012999852420762e-06,,,,1082.0,3.0,right,24.0
1,,,,,,,,,9.564000265527284e-06,,,,1083.0,0.0,down,24.0
1,,,,,,,,,5.450999651657185e-06,,,,1083.0,3.0,right,24.0
1,,,,,,,,,1.138300012826221e-05,,,,1084.0,0.0,down,24.0
1,,,,,,,,,4.122000063944142e-06,,,,1084.0,3.0,right,24.0
1,,,,,,,,,7.264000032591866e-06,,,,1085.0,0.0,down,24.0
1,,,,,,,,,6.817999746999703e-06,,,,1085.0,3.0,right,24.0
1,,,,,,,,,1.034499973684433e-05,,,,1086.0,0.0,down,24.0
1,,,,,,,,,2.4989999474200886e-06,,,,1086.0,3.0,right,24.0
1,,,,,,,,,1.977400006580865e-05,,,,1087.0,0.0,down,24.0
1,,,,,,,,,7.261000064318068e-06,,,,1087.0,3.0,right,24.0
1,,,,,,,,,1.1814000117738033e-05,,,,1088.0,0.0,down,24.0
1,,,,,,,,,8.37400011732825e-06,,,,1088.0,3.0,right,24.0
1,,,,,,,,,1.623799971639528e-05,,,,1089.0,0.0,down,24.0
1,,,,,,,,,1.1811000149464235e-05,,,,1089.0,3.0,right,24.0
1,,,,,,,,,9.902000329020666e-06,,,,1090.0,0.0,down,24.0
1,,,,,,,,,6.86999965182622e-06,,,,1090.0,3.0,right,24.0
1,,,,,,,,,1.1696000001393259e-05,,,,1091.0,0.0,down,24.0
1,,,,,,,,,7.052999990264652e-06,,,,1091.0,3.0,right,24.0
1,,,,,,,,,1.3463999948726268e-05,,,,1092.0,0.0,down,24.0
1,,,,,,,,,1.2678000075538876e-05,,,,1092.0,3.0,right,24.0
1,,,,,,,,,1.1083000117650954e-05,,,,1093.0,0.0,down,24.0
1,,,,,,,,,7.439999990310753e-06,,,,1093.0,3.0,right,24.0
1,,,,,,,,,1.3478999790095259e-05,,,,1094.0,0.0,down,24.0
1,,,,,,,,,6.658999609499006e-06,,,,1094.0,3.0,right,24.0
1,,,,,,,,,9.839999620453455e-06,,,,1095.0,0.0,down,24.0
1,,,,,,,,,8.45199974719435e-06,,,,1095.0,3.0,right,24.0
1,,,,,,,,,1.1863000054290751e-05,,,,1096.0,0.0,down,24.0
1,,,,,,,,,5.2159998631395865e-06,,,,1096.0,3.0,right,24.0
1,,,,,,,,,1.4118999843049096e-05,,,,1097.0,0.0,down,24.0
1,,,,,,,,,1.6957999832811765e-05,,,,1097.0,3.0,right,24.0
1,,,,,,,,,1.355700032945606e-05,,,,1098.0,0.0,down,24.0
1,,,,,,,,,2.3910001800686587e-06,,,,1098.0,3.0,right,24.0
1,,,,,,,,,2.991399969687336e-05,,,,1099.0,0.0,down,24.0
1,,,,,,,,,5.2340001275297254e-06,,,,1099.0,3.0,right,24.0
1,,,,,,,,,8.534999778930796e-06,,,,1100.0,0.0,down,24.0
1,,,,,,,,,3.5170000955986325e-06,,,,1100.0,3.0,right,24.0
1,,,,,,,,,1.1060999895562418e-05,,,,1101.0,0.0,down,24.0
1,,,,,,,,,3.279999873484485e-06,,,,1101.0,3.0,right,24.0
1,,,,,,,,,1.738900027703494e-05,,,,1102.0,0.0,down,24.0
1,,,,,,,,,6.455999937315937e-06,,,,1102.0,3.0,right,24.0
1,,,,,,,,,1.0797999948408687e-05,,,,1103.0,0.0,down,24.0
1,,,,,,,,,4.338000053394353e-06,,,,1103.0,3.0,right,24.0
1,,,,,,,,,1.4141000065137632e-05,,,,1104.0,0.0,down,24.0
1,,,,,,,,,4.938000074616866e-06,,,,1104.0,3.0,right,24.0
1,,,,,,,,,9.062000117410207e-06,,,,1105.0,0.0,down,24.0
1,,,,,,,,,5.373000021791086e-06,,,,1105.0,3.0,right,24.0
1,,,,,,,,,2.847399991878774e-05,,,,1106.0,0.0,down,24.0
1,,,,,,,,,4.309999894758221e-06,,,,1106.0,3.0,right,24.0
1,,,,,,,,,1.3107000086165499e-05,,,,1107.0,0.0,down,24.0
1,,,,,,,,,9.586000032868469e-06,,,,1107.0,3.0,right,24.0
1,,,,,,,,,1.1983000149484724e-05,,,,1108.0,0.0,down,24.0
1,,,,,,,,,8.299000000988599e-06,,,,1108.0,3.0,right,24.0
1,,,,,,,,,2.4143999780790182e-05,,,,1109.0,0.0,down,24.0
1,,,,,,,,,8.174999948096229e-06,,,,1109.0,3.0,right,24.0
1,,,,,,,,,8.12700000096811e-06,,,,1110.0,0.0,down,24.0
1,,,,,,,,,8.633999641460832e-06,,,,1110.0,3.0,right,24.0
1,,,,,,,,,1.284300014958717e-05,,,,1111.0,0.0,down,24.0
1,,,,,,,,,7.083999662427232e-06,,,,1111.0,3.0,right,24.0
1,,,,,,,,,1.3131999821780482e-05,,,,1112.0,0.0,down,24.0
1,,,,,,,,,5.743999736296246e-06,,,,1112.0,3.0,right,24.0
1,,,,,,,,,1.096500000130618e-05,,,,1113.0,0.0,down,24.0
1,,,,,,,,,7.161000212363433e-06,,,,1113.0,3.0,right,24.0
1,,,,,,,,,1.2231000255269464e-05,,,,1114.0,0.0,down,24.0
1,,,,,,,,,6.294000286288792e-06,,,,1114.0,3.0,right,24.0
1,,,,,,,,,1.0623999969539e-05,,,,1115.0,0.0,down,24.0
1,,,,,,,,,6.568000117113115e-06,,,,1115.0,3.0,right,24.0
1,,,,,,,,,1.1982999694737373e-05,,,,1116.0,0.0,down,24.0
1,,,,,,,,,6.561999725818168e-06,,,,1116.0,3.0,right,24.0
1,,,,,,,,,9.997000233852305e-06,,,,1117.0,0.0,down,24.0
1,,,,,,,,,4.077000085089821e-06,,,,1117.0,3.0,right,24.0
1,,,,,,,,,1.4088000170886517e-05,,,,1118.0,0.0,down,24.0
1,,,,,,,,,6.880999990244163e-06,,,,1118.0,3.0,right,24.0
1,,,,,,,,,1.096500000130618e-05,,,,1119.0,0.0,down,24.0
1,,,,,,,,,7.829999958630651e-06,,,,1119.0,3.0,right,24.0
1,,,,,,,,,9.94099991658004e-06,,,,1120.0,0.0,down,24.0
1,,,,,,,,,4.564999926515156e-06,,,,1120.0,3.0,right,24.0
1,,,,,,,,,9.741999747348018e-06,,,,1121.0,0.0,down,24.0
1,,,,,,,,,3.494299971862347e-05,,,,1121.0,3.0,right,24.0
1,,,,,,,,,9.023000075103482e-06,,,,1122.0,0.0,down,24.0
1,,,,,,,,,5.848000000696629e-06,,,,1122.0,3.0,right,24.0
1,,,,,,,,,1.2060000244673574e-05,,,,1123.0,0.0,down,24.0
1,,,,,,,,,1.1201999768672977e-05,,,,1123.0,3.0,right,24.0
1,,,,,,,,,1.1529000403243117e-05,,,,1124.0,0.0,down,24.0
1,,,,,,,,,1.4461000318988226e-05,,,,1124.0,3.0,right,24.0
1,,,,,,,,,1.206399974762462e-05,,,,1125.0,0.0,down,24.0
1,,,,,,,,,6.744000074832002e-06,,,,1125.0,3.0,right,24.0
1,,,,,,,,,1.1218000054213917e-05,,,,1126.0,0.0,down,24.0
1,,,,,,,,,7.478000043192878e-06,,,,1126.0,3.0,right,24.0
1,,,,,,,,,2.253599996038247e-05,,,,1127.0,0.0,down,24.0
1,,,,,,,,,5.326000064087566e-06,,,,1127.0,3.0,right,24.0
1,,,,,,,,,1.4651000128651503e-05,,,,1128.0,0.0,down,24.0
1,,,,,,,,,6.604999725823291e-06,,,,1128.0,3.0,right,24.0
1,,,,,,,,,1.2308999885135563e-05,,,,1129.0,0.0,down,24.0
1,,,,,,,,,1.1516000085975975e-05,,,,1129.0,3.0,right,24.0
1,,,,,,,,,1.0568000107014086e-05,,,,1130.0,0.0,down,24.0
1,,,,,,,,,8.256000000983477e-06,,,,1130.0,3.0,right,24.0
1,,,,,,,,,1.3879000107408501e-05,,,,1131.0,0.0,down,24.0
1,,,,,,,,,8.046000402828213e-06,,,,1131.0,3.0,right,24.0
1,,,,,,,,,1.4337000266095856e-05,,,,1132.0,0.0,down,24.0
1,,,,,,,,,8.935000096244039e-06,,,,1132.0,3.0,right,24.0
1,,,,,,,,,9.800000043469481e-06,,,,1133.0,0.0,down,24.0
1,,,,,,,,,8.170999990397831e-06,,,,1133.0,3.0,right,24.0
1,,,,,,,,,1.5699999948992627e-05,,,,1134.0,0.0,down,24.0
1,,,,,,,,,7.10299991624197e-06,,,,1134.0,3.0,right,24.0
1,,,,,,,,,1.034600018101628e-05,,,,1135.0,0.0,down,24.0
1,,,,,,,,,9.587000022293068e-06,,,,1135.0,3.0,right,24.0
1,,,,,,,,,1.0639999800332589e-05,,,,1136.0,0.0,down,24.0
1,,,,,,,,,9.357000180898467e-06,,,,1136.0,3.0,right,24.0
1,,,,,,,,,1.378700017085066e-05,,,,1137.0,0.0,down,24.0
1,,,,,,,,,6.649000170000363e-06,,,,1137.0,3.0,right,24.0
1,,,,,,,,,9.405000128026586e-06,,,,1138.0,0.0,down,24.0
1,,,,,,,,,1.3704999673791463e-05,,,,1138.0,3.0,right,24.0
1,,,,,,,,,1.1997000001429114e-05,,,,1139.0,0.0,down,24.0
1,,,,,,,,,6.6590000642463565e-06,,,,1139.0,3.0,right,24.0
1,,,,,,,,,1.631800023460528e-05,,,,1140.0,0.0,down,24.0
1,,,,,,,,,6.869000117148971e-06,,,,1140.0,3.0,right,24.0
1,,,,,,,,,1.0432000181026524e-05,,,,1141.0,0.0,down,24.0
1,,,,,,,,,7.127000117179705e-06,,,,1141.0,3.0,right,24.0
1,,,,,,,,,1.3761999980488326e-05,,,,1142.0,0.0,down,24.0
1,,,,,,,,,6.044999736332102e-06,,,,1142.0,3.0,right,24.0
1,,,,,,,,,1.1231999906158308e-05,,,,1143.0,0.0,down,24.0
1,,,,,,,,,9.338999916508328e-06,,,,1143.0,3.0,right,24.0
1,,,,,,,,,1.7086000298149884e-05,,,,1144.0,0.0,down,24.0
1,,,,,,,,,5.900999894947745e-06,,,,1144.0,3.0,right,24.0
1,,,,,,,,,1.2270000297576189e-05,,,,1145.0,0.0,down,24.0
1,,,,,,,,,1.1156999789818656e-05,,,,1145.0,3.0,right,24.0
1,,,,,,,,,8.972999694378814e-06,,,,1146.0,0.0,down,24.0
1,,,,,,,,,9.195000075123971e-06,,,,1146.0,3.0,right,24.0
1,,,,,,,,,1.051399976859102e-05,,,,1147.0,0.0,down,24.0
1,,,,,,,,,8.79299977896153e-06,,,,1147.0,3.0,right,24.0
1,,,,,,,,,1.9691000034072204e-05,,,,1148.0,0.0,down,24.0
1,,,,,,,,,5.263000275590457e-06,,,,1148.0,3.0,right,24.0
1,,,,,,,,,1.3608999779535225e-05,,,,1149.0,0.0,down,24.0
1,,,,,,,,,5.665999651682796e-06,,,,1149.0,3.0,right,24.0
1,,,,,,,,,1.3764999948762124e-05,,,,1150.0,0.0,down,24.0
1,,,,,,,,,6.127999768068548e-06,,,,1150.0,3.0,right,24.0
1,,,,,,,,,1.1776000064855907e-05,,,,1151.0,0.0,down,24.0
1,,,,,,,,,3.5349999052414205e-06,,,,1151.0,3.0,right,24.0
1,,,,,,,,,1.1829999948531622e-05,,,,1152.0,0.0,down,24.0
1,,,,,,,,,3.6349997571960557e-06,,,,1152.0,3.0,right,24.0
1,,,,,,,,,3.865899998345412e-05,,,,1153.0,0.0,down,24.0
1,,,,,,,,,4.230000286042923e-06,,,,1153.0,3.0,right,24.0
1,,,,,,,,,1.1908000033145072e-05,,,,1154.0,0.0,down,24.0
1,,,,,,,,,3.499999820633093e-06,,,,1154.0,3.0,right,24.0
1,,,,,,,,,9.457000032853102e-06,,,,1155.0,0.0,down,24.0
1,,,,,,,,,2.3819998204999138e-06,,,,1155.0,3.0,right,24.0
1,,,,,,,,,3.0424000215134583e-05,,,,1156.0,0.0,down,24.0
1,,,,,,,,,1.0047000159829622e-05,,,,1156.0,3.0,right,24.0
1,,,,,,,,,8.383000022149645e-06,,,,1157.0,0.0,down,24.0
1,,,,,,,,,7.786999958625529e-06,,,,1157.0,3.0,right,24.0
1,,,,,,,,,1.200600036099786e-05,,,,1158.0,0.0,down,24.0
1,,,,,,,,,6.1619998632522766e-06,,,,1158.0,3.0,right,24.0
1,,,,,,,,,1.4428000213229097e-05,,,,1159.0,0.0,down,24.0
1,,,,,,,,,5.215000328462338e-06,,,,1159.0,3.0,right,24.0
1,,,,,,,,,9.94099991658004e-06,,,,1160.0,0.0,down,24.0
1,,,,,,,,,3.3360001907567494e-06,,,,1160.0,3.0,right,24.0
